pubmed,explicit,pubmed_00006,0,239,however,Comparison,0.9287,Comparison.Concession,0.7079
pubmed,explicit,pubmed_00007,0,291,and,Expansion,0.9107,Expansion.Conjunction,0.9011
pubmed,explicit,pubmed_00007,0,302,and,Expansion,0.9227,Expansion.Conjunction,0.9219
pubmed,explicit,pubmed_00008,0,56,but,Comparison,0.8778,Comparison.Concession,0.4877
pubmed,explicit,pubmed_00008,0,138,when,Temporal,0.6182,Temporal.Synchronous,0.3208
pubmed,explicit,pubmed_00008,0,207,also,Expansion,0.8566,Expansion.Conjunction,0.8466
pubmed,explicit,pubmed_00008,0,250,if,Contingency,0.7018,Contingency.Condition,0.7456
pubmed,explicit,pubmed_00009,0,107,when,Temporal,0.7645,Temporal.Synchronous,0.6787
pubmed,explicit,pubmed_00009,0,149,when,Temporal,0.5726,Temporal.Synchronous,0.3408
pubmed,explicit,pubmed_00009,0,162,if,Contingency,0.8433,Contingency.Condition,0.8352
pubmed,explicit,pubmed_00009,0,210,however,Comparison,0.9532,Comparison.Concession,0.7774
pubmed,explicit,pubmed_00009,0,260,and,Expansion,0.856,Expansion.Conjunction,0.82
pubmed,explicit,pubmed_00010,0,85,and,Expansion,0.9056,Expansion.Conjunction,0.8747
pubmed,explicit,pubmed_00010,0,179,while,Comparison,0.722,Comparison.Contrast,0.7145
pubmed,explicit,pubmed_00010,0,195,after,Temporal,0.6867,Temporal.Asynchronous,0.8576
pubmed,explicit,pubmed_00010,0,282,moreover,Expansion,0.8337,Expansion.Conjunction,0.8288
pubmed,explicit,pubmed_00011,0,141,and,Expansion,0.9287,Expansion.Conjunction,0.9409
pubmed,explicit,pubmed_00011,0,205,and,Expansion,0.9807,Expansion.Conjunction,0.9813
pubmed,explicit,pubmed_00012,0,148,and,Expansion,0.8894,Expansion.Conjunction,0.9252
pubmed,explicit,pubmed_00012,0,237-238,both-when,Temporal,0.5956,Temporal.Synchronous,0.482
pubmed,explicit,pubmed_00013,0,43,if,Contingency,0.9559,Contingency.Condition,0.96
pubmed,explicit,pubmed_00013,0,198,and,Expansion,0.9058,Expansion.Conjunction,0.9276
pubmed,explicit,pubmed_00013,0,235,and,Expansion,0.95,Expansion.Conjunction,0.9505
pubmed,explicit,pubmed_00013,0,236,also,Expansion,0.8825,Expansion.Conjunction,0.8708
pubmed,explicit,pubmed_00014,0,61,and,Expansion,0.844,Expansion.Conjunction,0.8236
pubmed,explicit,pubmed_00014,0,87,however,Comparison,0.9069,Comparison.Concession,0.6881
pubmed,explicit,pubmed_00014,0,111,and,Expansion,0.7961,Expansion.Conjunction,0.7574
pubmed,explicit,pubmed_00014,0,129,although,Comparison,0.979,Comparison.Concession,0.9659
pubmed,explicit,pubmed_00014,0,186,and,Expansion,0.8887,Expansion.Conjunction,0.894
pubmed,explicit,pubmed_00015,0,34,and,Expansion,0.9177,Expansion.Conjunction,0.9323
pubmed,explicit,pubmed_00015,0,74,but,Comparison,0.9716,Comparison.Concession,0.5214
pubmed,explicit,pubmed_00015,0,203,and,Expansion,0.9491,Expansion.Conjunction,0.9526
pubmed,explicit,pubmed_00016,0,208,and,Expansion,0.8809,Expansion.Conjunction,0.8026
pubmed,explicit,pubmed_00017,0,199,however,Comparison,0.9494,Comparison.Concession,0.6842
pubmed,explicit,pubmed_00017,0,237,and,Expansion,0.919,Expansion.Conjunction,0.9158
pubmed,explicit,pubmed_00017,0,51-52,rather-than,Expansion,0.6727,Expansion.Substitution,0.5383
pubmed,explicit,pubmed_00018,0,17,and,Expansion,0.8452,Expansion.Conjunction,0.8858
pubmed,explicit,pubmed_00018,0,41,and,Expansion,0.9446,Expansion.Conjunction,0.9405
pubmed,explicit,pubmed_00018,0,83,but,Comparison,0.8088,Comparison.Concession,0.7334
pubmed,explicit,pubmed_00019,0,132,and,Expansion,0.8882,Expansion.Conjunction,0.8442
pubmed,explicit,pubmed_00019,0,169,but,Comparison,0.9316,Comparison.Concession,0.7067
pubmed,explicit,pubmed_00019,0,210,and,Expansion,0.9129,Expansion.Conjunction,0.9004
pubmed,explicit,pubmed_00019,0,221,but,Comparison,0.9042,Comparison.Concession,0.7748
pubmed,explicit,pubmed_00020,0,28,whereas,Comparison,0.8687,Comparison.Contrast,0.8815
pubmed,explicit,pubmed_00020,0,161,and,Expansion,0.8916,Expansion.Conjunction,0.881
pubmed,explicit,pubmed_00020,0,162,therefore,Contingency,0.8572,Contingency.Cause,0.8877
pubmed,explicit,pubmed_00020,0,186,but,Comparison,0.9703,Comparison.Contrast,0.9418
pubmed,explicit,pubmed_00020,0,222,also,Expansion,0.9293,Expansion.Conjunction,0.9563
pubmed,explicit,pubmed_00020,0,241,whereas,Comparison,0.9014,Comparison.Contrast,0.8949
pubmed,explicit,pubmed_00020,0,255,also,Expansion,0.9369,Expansion.Conjunction,0.9334
pubmed,explicit,pubmed_00020,0,261,and,Expansion,0.8996,Expansion.Conjunction,0.9015
pubmed,explicit,pubmed_00021,0,65,but,Comparison,0.9799,Comparison.Contrast,0.6821
pubmed,explicit,pubmed_00021,0,67,while,Temporal,0.8422,Temporal.Synchronous,0.9122
pubmed,explicit,pubmed_00021,0,120,and,Expansion,0.9295,Expansion.Conjunction,0.8899
pubmed,explicit,pubmed_00022,0,48,and,Expansion,0.925,Expansion.Conjunction,0.9111
pubmed,explicit,pubmed_00022,0,50,therefore,Contingency,0.8107,Contingency.Cause,0.814
pubmed,explicit,pubmed_00023,0,57,but,Comparison,0.8759,Comparison.Concession,0.7927
pubmed,explicit,pubmed_00024,0,74,and,Expansion,0.9514,Expansion.Conjunction,0.9484
pubmed,explicit,pubmed_00024,0,138,if,Contingency,0.906,Contingency.Condition,0.8992
pubmed,explicit,pubmed_00024,0,176,and,Expansion,0.93,Expansion.Conjunction,0.9606
pubmed,explicit,pubmed_00025,0,30,as,Contingency,0.8268,Contingency.Cause,0.806
pubmed,explicit,pubmed_00025,0,73,by,Expansion,0.6056,Expansion.Manner,0.5728
pubmed,explicit,pubmed_00025,0,84,and,Expansion,0.8453,Expansion.Conjunction,0.8151
pubmed,explicit,pubmed_00025,0,136,although,Comparison,0.8235,Comparison.Concession,0.435
pubmed,explicit,pubmed_00025,0,169,thus,Contingency,0.8766,Contingency.Cause,0.9353
pubmed,explicit,pubmed_00025,0,200,also,Expansion,0.9468,Expansion.Conjunction,0.9462
pubmed,explicit,pubmed_00025,0,238,and,Expansion,0.8157,Expansion.Conjunction,0.8049
pubmed,explicit,pubmed_00025,0,307,therefore,Contingency,0.5036,Contingency.Cause,0.4831
pubmed,explicit,pubmed_00026,0,40,by,Expansion,0.6922,Expansion.Manner,0.6333
pubmed,explicit,pubmed_00026,0,60,and,Expansion,0.9282,Expansion.Conjunction,0.9158
pubmed,explicit,pubmed_00026,0,104,by,Expansion,0.654,Expansion.Manner,0.6085
pubmed,explicit,pubmed_00026,0,237,or,Expansion,0.874,Expansion.Disjunction,0.7348
pubmed,explicit,pubmed_00026,0,238,when,Contingency,0.5019,Contingency.Condition,0.3911
pubmed,explicit,pubmed_00027,0,118,also,Expansion,0.9456,Expansion.Conjunction,0.9228
pubmed,explicit,pubmed_00027,0,133,whereas,Comparison,0.7701,Comparison.Contrast,0.6845
pubmed,explicit,pubmed_00027,0,321,however,Comparison,0.8525,Comparison.Concession,0.5449
pubmed,explicit,pubmed_00027,0,197-198,even-when,Comparison,0.5616,Comparison.Concession,0.4743
pubmed,explicit,pubmed_00028,0,6,by,Expansion,0.672,Expansion.Manner,0.7454
pubmed,explicit,pubmed_00028,0,110,and,Expansion,0.8695,Expansion.Conjunction,0.7704
pubmed,explicit,pubmed_00028,0,111,then,Temporal,0.9553,Temporal.Asynchronous,0.9752
pubmed,explicit,pubmed_00028,0,162,and,Expansion,0.8965,Expansion.Conjunction,0.8878
pubmed,explicit,pubmed_00029,0,68,and,Expansion,0.92,Expansion.Conjunction,0.8952
pubmed,explicit,pubmed_00029,0,86,therefore,Contingency,0.749,Contingency.Cause,0.5076
pubmed,explicit,pubmed_00029,0,112,further,Expansion,0.9327,Expansion.Conjunction,0.9125
pubmed,explicit,pubmed_00029,0,141,also,Expansion,0.8326,Expansion.Conjunction,0.745
pubmed,explicit,pubmed_00029,0,245,and,Expansion,0.9107,Expansion.Conjunction,0.8707
pubmed,explicit,pubmed_00029,0,20-21-22-23,at-the-same-time,Temporal,0.6379,Temporal.Synchronous,0.6137
pubmed,explicit,pubmed_00030,0,22,and,Expansion,0.9213,Expansion.Conjunction,0.9222
pubmed,explicit,pubmed_00030,0,23,therefore,Contingency,0.9081,Contingency.Cause,0.8883
pubmed,explicit,pubmed_00030,0,36,but,Comparison,0.9564,Comparison.Concession,0.8441
pubmed,explicit,pubmed_00030,0,37,also,Expansion,0.935,Expansion.Conjunction,0.9469
pubmed,explicit,pubmed_00031,0,128,while,Comparison,0.5578,Comparison.Contrast,0.6049
pubmed,explicit,pubmed_00031,0,178-179,in-order,Contingency,0.609,Contingency.Purpose,0.5505
pubmed,explicit,pubmed_00032,0,68,and,Expansion,0.8319,Expansion.Conjunction,0.8508
pubmed,explicit,pubmed_00032,0,89,and,Expansion,0.852,Expansion.Conjunction,0.8228
pubmed,explicit,pubmed_00034,0,157,and,Expansion,0.9565,Expansion.Conjunction,0.9596
pubmed,explicit,pubmed_00034,0,210,and,Expansion,0.9447,Expansion.Conjunction,0.9177
pubmed,explicit,pubmed_00034,0,223,but,Comparison,0.9726,Comparison.Contrast,0.7967
pubmed,explicit,pubmed_00034,0,245,but,Comparison,0.8251,Comparison.Contrast,0.7649
pubmed,explicit,pubmed_00034,0,256,and,Expansion,0.9357,Expansion.Conjunction,0.9349
pubmed,explicit,pubmed_00034,0,289,whereas,Comparison,0.8339,Comparison.Contrast,0.7228
pubmed,explicit,pubmed_00034,0,332,together,Expansion,0.7531,Expansion.Conjunction,0.5693
pubmed,explicit,pubmed_00035,0,39,and,Expansion,0.9154,Expansion.Conjunction,0.9024
pubmed,explicit,pubmed_00035,0,76,and,Expansion,0.9289,Expansion.Conjunction,0.9123
pubmed,explicit,pubmed_00035,0,111,also,Expansion,0.9195,Expansion.Conjunction,0.9257
pubmed,explicit,pubmed_00035,0,138,and,Expansion,0.8444,Expansion.Conjunction,0.8044
pubmed,explicit,pubmed_00035,0,275,thus,Contingency,0.6307,Contingency.Cause,0.6435
pubmed,explicit,pubmed_00036,0,63,by,Expansion,0.6109,Expansion.Manner,0.5876
pubmed,explicit,pubmed_00036,0,94,when,Temporal,0.7078,Temporal.Asynchronous,0.2919
pubmed,explicit,pubmed_00036,0,151,and,Expansion,0.8362,Expansion.Conjunction,0.8197
pubmed,explicit,pubmed_00036,0,200,whereas,Comparison,0.9208,Comparison.Contrast,0.7843
pubmed,explicit,pubmed_00036,0,233,and,Expansion,0.9281,Expansion.Conjunction,0.9444
pubmed,explicit,pubmed_00036,0,302,thus,Contingency,0.9,Contingency.Cause,0.881
pubmed,explicit,pubmed_00036,0,173-174,in-addition,Expansion,0.7643,Expansion.Conjunction,0.7983
pubmed,explicit,pubmed_00037,0,185,also,Expansion,0.9268,Expansion.Conjunction,0.8874
pubmed,explicit,pubmed_00037,0,308,but,Comparison,0.945,Comparison.Concession,0.5605
pubmed,explicit,pubmed_00037,0,348,moreover,Expansion,0.7281,Expansion.Conjunction,0.6962
pubmed,explicit,pubmed_00037,0,353,and,Expansion,0.8979,Expansion.Conjunction,0.8635
pubmed,explicit,pubmed_00037,0,361,thus,Contingency,0.9103,Contingency.Cause,0.8917
pubmed,explicit,pubmed_00037,0,48-49,in-addition,Expansion,0.9179,Expansion.Conjunction,0.9012
pubmed,explicit,pubmed_00037,0,332-333,in-conclusion,Expansion,0.7334,Expansion.Conjunction,0.5611
pubmed,explicit,pubmed_00038,0,205,and,Expansion,0.8992,Expansion.Conjunction,0.8628
pubmed,explicit,pubmed_00038,0,225,furthermore,Expansion,0.9366,Expansion.Conjunction,0.9355
pubmed,explicit,pubmed_00038,0,248,and,Expansion,0.8531,Expansion.Conjunction,0.7888
pubmed,explicit,pubmed_00038,0,145-146,in-contrast,Comparison,0.9501,Comparison.Contrast,0.9197
pubmed,explicit,pubmed_00039,0,148,and,Expansion,0.9464,Expansion.Conjunction,0.9518
pubmed,explicit,pubmed_00039,0,271,while,Comparison,0.5386,Comparison.Contrast,0.5477
pubmed,explicit,pubmed_00043,0,132,with,Expansion,0.7267,Expansion.Level-of-detail,0.4377
pubmed,explicit,pubmed_00043,0,167,while,Comparison,0.368,Comparison.Contrast,0.4183
pubmed,explicit,pubmed_00043,0,198,also,Expansion,0.7747,Expansion.Conjunction,0.7392
pubmed,explicit,pubmed_00043,0,261,and,Expansion,0.8101,Expansion.Conjunction,0.7925
pubmed,explicit,pubmed_00043,0,279,after,Temporal,0.8215,Temporal.Asynchronous,0.8447
pubmed,explicit,pubmed_00043,0,330,and,Expansion,0.8838,Expansion.Conjunction,0.814
pubmed,explicit,pubmed_00043,0,429,thus,Contingency,0.871,Contingency.Cause,0.8852
pubmed,explicit,pubmed_00043,0,371-372,in-conclusion,Expansion,0.7147,Expansion.Conjunction,0.4299
pubmed,explicit,pubmed_00044,0,146,but,Comparison,0.9522,Comparison.Contrast,0.7641
pubmed,explicit,pubmed_00044,0,234,however,Comparison,0.8622,Comparison.Concession,0.7034
pubmed,explicit,pubmed_00044,0,307,and,Expansion,0.8736,Expansion.Conjunction,0.8679
pubmed,explicit,pubmed_00044,0,291-292,in-conclusion,Expansion,0.7004,Expansion.Conjunction,0.5875
pubmed,explicit,pubmed_00044,0,322-323,in-addition,Expansion,0.8931,Expansion.Conjunction,0.8673
pubmed,explicit,pubmed_00045,0,174,before,Temporal,0.8741,Temporal.Asynchronous,0.834
pubmed,explicit,pubmed_00046,0,162,and,Expansion,0.917,Expansion.Conjunction,0.9173
pubmed,explicit,pubmed_00046,0,247,although,Comparison,0.9387,Comparison.Concession,0.8739
pubmed,explicit,pubmed_00047,0,190,and,Expansion,0.9188,Expansion.Conjunction,0.9057
pubmed,explicit,pubmed_00047,0,210,and,Expansion,0.8985,Expansion.Conjunction,0.9077
pubmed,explicit,pubmed_00047,0,260,but,Comparison,0.8297,Comparison.Contrast,0.6779
pubmed,explicit,pubmed_00048,0,325,and,Expansion,0.7624,Expansion.Conjunction,0.6528
pubmed,explicit,pubmed_00049,0,54,and,Expansion,0.8878,Expansion.Conjunction,0.8804
pubmed,explicit,pubmed_00049,0,55,therefore,Contingency,0.8186,Contingency.Cause,0.7295
pubmed,explicit,pubmed_00050,0,138,although,Comparison,0.8882,Comparison.Contrast,0.5402
pubmed,explicit,pubmed_00050,0,184,while,Temporal,0.7586,Temporal.Synchronous,0.7826
pubmed,explicit,pubmed_00050,0,219,but,Comparison,0.8646,Comparison.Concession,0.6332
pubmed,explicit,pubmed_00052,0,134,however,Comparison,0.9209,Comparison.Concession,0.7675
pubmed,explicit,pubmed_00053,0,156,and,Expansion,0.8626,Expansion.Conjunction,0.7662
pubmed,explicit,pubmed_00053,0,15-16,prior-to,Temporal,0.8067,Temporal.Asynchronous,0.8649
pubmed,explicit,pubmed_00054,0,16,and,Expansion,0.8924,Expansion.Conjunction,0.8531
pubmed,explicit,pubmed_00054,0,164,also,Expansion,0.9454,Expansion.Conjunction,0.9679
pubmed,explicit,pubmed_00054,0,212,and,Expansion,0.974,Expansion.Conjunction,0.9823
pubmed,explicit,pubmed_00054,0,82-83,in-addition,Expansion,0.8045,Expansion.Conjunction,0.797
pubmed,explicit,pubmed_00055,0,46,therefore,Contingency,0.6522,Contingency.Cause,0.5507
pubmed,explicit,pubmed_00056,0,119,but,Comparison,0.9564,Comparison.Concession,0.6245
pubmed,explicit,pubmed_00057,0,48,and,Expansion,0.9034,Expansion.Conjunction,0.8886
pubmed,explicit,pubmed_00058,0,183,but,Comparison,0.9073,Comparison.Contrast,0.4452
pubmed,explicit,pubmed_00058,0,186,when,Temporal,0.7046,Temporal.Asynchronous,0.405
pubmed,explicit,pubmed_00058,0,205,and,Expansion,0.9184,Expansion.Conjunction,0.9219
pubmed,explicit,pubmed_00059,0,55,and,Expansion,0.9159,Expansion.Conjunction,0.8972
pubmed,explicit,pubmed_00059,0,222,when,Temporal,0.8121,Temporal.Synchronous,0.8311
pubmed,explicit,pubmed_00060,0,20,and,Expansion,0.7381,Expansion.Conjunction,0.6669
pubmed,explicit,pubmed_00060,0,269,and,Expansion,0.718,Expansion.Conjunction,0.6808
pubmed,explicit,pubmed_00060,0,302,but,Comparison,0.8902,Comparison.Concession,0.7746
pubmed,explicit,pubmed_00061,0,113,because,Contingency,0.8086,Contingency.Cause,0.7191
pubmed,explicit,pubmed_00061,0,129,thereby,Contingency,0.7782,Contingency.Cause,0.7813
pubmed,explicit,pubmed_00061,0,279,and,Expansion,0.8769,Expansion.Conjunction,0.8987
pubmed,explicit,pubmed_00061,0,57-58,in-order,Contingency,0.8402,Contingency.Purpose,0.5225
pubmed,explicit,pubmed_00062,0,147,however,Comparison,0.9567,Comparison.Concession,0.7787
pubmed,explicit,pubmed_00062,0,176,and,Expansion,0.8414,Expansion.Conjunction,0.8381
pubmed,explicit,pubmed_00062,0,194,also,Expansion,0.9105,Expansion.Conjunction,0.8595
pubmed,explicit,pubmed_00062,0,204,when,Temporal,0.5174,Temporal.Synchronous,0.258
pubmed,explicit,pubmed_00062,0,221,and,Expansion,0.9308,Expansion.Conjunction,0.9279
pubmed,explicit,pubmed_00063,0,17,previously,Expansion,0.4939,Temporal.Asynchronous,0.5196
pubmed,explicit,pubmed_00063,0,56,by,Expansion,0.6195,Expansion.Manner,0.6459
pubmed,explicit,pubmed_00063,0,73,and,Expansion,0.7592,Expansion.Conjunction,0.6869
pubmed,explicit,pubmed_00063,0,74,then,Temporal,0.7784,Temporal.Asynchronous,0.8004
pubmed,explicit,pubmed_00063,0,107,additionally,Expansion,0.8678,Expansion.Conjunction,0.8053
pubmed,explicit,pubmed_00063,0,151,then,Temporal,0.8528,Temporal.Asynchronous,0.8621
pubmed,explicit,pubmed_00063,0,159,and,Expansion,0.8661,Expansion.Conjunction,0.889
pubmed,explicit,pubmed_00063,0,205,although,Comparison,0.8465,Comparison.Concession,0.8054
pubmed,explicit,pubmed_00063,0,240,also,Expansion,0.858,Expansion.Conjunction,0.8224
pubmed,explicit,pubmed_00063,0,323,however,Comparison,0.8463,Comparison.Concession,0.7173
pubmed,explicit,pubmed_00063,0,363,thus,Contingency,0.4524,Contingency.Cause,0.5962
pubmed,explicit,pubmed_00063,0,265-266,in-contrast,Comparison,0.8324,Comparison.Contrast,0.921
pubmed,explicit,pubmed_00064,0,83,and,Expansion,0.7589,Expansion.Conjunction,0.7379
pubmed,explicit,pubmed_00064,0,98,and,Expansion,0.937,Expansion.Conjunction,0.9379
pubmed,explicit,pubmed_00064,0,175,and,Expansion,0.9304,Expansion.Conjunction,0.947
pubmed,explicit,pubmed_00065,0,102,but,Comparison,0.9621,Comparison.Concession,0.9287
pubmed,explicit,pubmed_00065,0,166,and,Expansion,0.8881,Expansion.Conjunction,0.8714
pubmed,explicit,pubmed_00065,0,225,by,Expansion,0.4868,Expansion.Manner,0.3717
pubmed,explicit,pubmed_00065,0,242,lastly,Expansion,0.8328,Expansion.Conjunction,0.7496
pubmed,explicit,pubmed_00065,0,257,also,Expansion,0.9014,Expansion.Conjunction,0.8944
pubmed,explicit,pubmed_00065,0,270,by,Expansion,0.7226,Expansion.Manner,0.5769
pubmed,explicit,pubmed_00065,0,274,thereby,Contingency,0.7776,Contingency.Cause,0.7176
pubmed,explicit,pubmed_00066,0,50,and,Expansion,0.9562,Expansion.Conjunction,0.9512
pubmed,explicit,pubmed_00066,0,57,when,Temporal,0.4563,Temporal.Synchronous,0.2824
pubmed,explicit,pubmed_00066,0,140,while,Comparison,0.4641,Comparison.Contrast,0.4035
pubmed,explicit,pubmed_00066,0,197,by,Expansion,0.5988,Expansion.Manner,0.6269
pubmed,explicit,pubmed_00066,0,250,and,Expansion,0.8241,Expansion.Conjunction,0.826
pubmed,explicit,pubmed_00068,0,118,and,Expansion,0.8815,Expansion.Conjunction,0.9135
pubmed,explicit,pubmed_00069,0,26,with,Expansion,0.8433,Expansion.Level-of-detail,0.5288
pubmed,explicit,pubmed_00069,0,53,and,Expansion,0.787,Expansion.Conjunction,0.7212
pubmed,explicit,pubmed_00069,0,111,also,Expansion,0.9473,Expansion.Conjunction,0.9439
pubmed,explicit,pubmed_00069,0,157,also,Expansion,0.9288,Expansion.Conjunction,0.8994
pubmed,explicit,pubmed_00070,0,26,also,Expansion,0.9505,Expansion.Conjunction,0.9558
pubmed,explicit,pubmed_00071,0,21,when,Temporal,0.4188,Contingency.Condition,0.4581
pubmed,explicit,pubmed_00071,0,147,and,Expansion,0.9204,Expansion.Conjunction,0.8927
pubmed,explicit,pubmed_00072,0,60,and,Expansion,0.9055,Expansion.Conjunction,0.9151
pubmed,explicit,pubmed_00072,0,127,but,Comparison,0.8897,Comparison.Concession,0.6813
pubmed,explicit,pubmed_00073,0,96,and,Expansion,0.881,Expansion.Conjunction,0.9117
pubmed,explicit,pubmed_00073,0,238,and,Expansion,0.9445,Expansion.Conjunction,0.9639
pubmed,explicit,pubmed_00073,0,65-66,in-addition,Expansion,0.869,Expansion.Conjunction,0.8821
pubmed,explicit,pubmed_00074,0,270,however,Comparison,0.8832,Comparison.Concession,0.5864
pubmed,explicit,pubmed_00074,0,298,but,Comparison,0.9495,Comparison.Concession,0.518
pubmed,explicit,pubmed_00074,0,383,and,Expansion,0.8467,Expansion.Conjunction,0.8374
pubmed,explicit,pubmed_00074,0,126-127,in-addition,Expansion,0.9261,Expansion.Conjunction,0.9168
pubmed,explicit,pubmed_00074,0,207-208,in-contrast,Comparison,0.8484,Comparison.Contrast,0.8742
pubmed,explicit,pubmed_00075,0,20,by,Expansion,0.4376,Expansion.Manner,0.4934
pubmed,explicit,pubmed_00075,0,100,also,Expansion,0.9602,Expansion.Conjunction,0.967
pubmed,explicit,pubmed_00076,0,118,with,Expansion,0.9436,Expansion.Level-of-detail,0.774
pubmed,explicit,pubmed_00078,0,27,previously,Temporal,0.5807,Temporal.Asynchronous,0.5702
pubmed,explicit,pubmed_00078,0,41,therefore,Contingency,0.6688,Contingency.Cause,0.5071
pubmed,explicit,pubmed_00078,0,120,and,Expansion,0.9552,Expansion.Conjunction,0.9625
pubmed,explicit,pubmed_00078,0,145,but,Comparison,0.9432,Comparison.Concession,0.7563
pubmed,explicit,pubmed_00079,0,12,moreover,Expansion,0.8864,Expansion.Conjunction,0.8894
pubmed,explicit,pubmed_00079,0,109,however,Comparison,0.9401,Comparison.Concession,0.4685
pubmed,explicit,pubmed_00080,0,18,also,Expansion,0.9245,Expansion.Conjunction,0.9266
pubmed,explicit,pubmed_00080,0,35,by,Expansion,0.4387,Expansion.Manner,0.4376
pubmed,explicit,pubmed_00080,0,109,thus,Contingency,0.7817,Contingency.Cause,0.6836
pubmed,explicit,pubmed_00080,0,12-13,in-addition,Expansion,0.7844,Expansion.Conjunction,0.7898
pubmed,explicit,pubmed_00082,0,68,whereas,Comparison,0.7936,Comparison.Contrast,0.7562
pubmed,explicit,pubmed_00082,0,93,however,Comparison,0.9456,Comparison.Concession,0.6115
pubmed,explicit,pubmed_00083,0,37,therefore,Contingency,0.5276,Contingency.Cause,0.4102
pubmed,explicit,pubmed_00084,0,40,but,Comparison,0.8836,Comparison.Contrast,0.6152
pubmed,explicit,pubmed_00084,0,58,by,Expansion,0.6597,Expansion.Manner,0.562
pubmed,explicit,pubmed_00084,0,79,by,Expansion,0.6491,Expansion.Manner,0.5576
pubmed,explicit,pubmed_00085,0,63,and,Expansion,0.8781,Expansion.Conjunction,0.9245
pubmed,explicit,pubmed_00085,0,64,then,Temporal,0.8847,Temporal.Asynchronous,0.9048
pubmed,explicit,pubmed_00085,0,83-84,starting-when,Temporal,0.6563,Temporal.Asynchronous,0.4842
pubmed,explicit,pubmed_00086,0,14,when,Contingency,0.6966,Contingency.Condition,0.7358
pubmed,explicit,pubmed_00086,0,32,also,Expansion,0.8737,Expansion.Conjunction,0.8231
pubmed,explicit,pubmed_00087,0,15,but,Comparison,0.9536,Comparison.Concession,0.9516
pubmed,explicit,pubmed_00087,0,102,and,Expansion,0.9401,Expansion.Conjunction,0.9451
pubmed,explicit,pubmed_00088,0,42,and,Expansion,0.9249,Expansion.Conjunction,0.8718
pubmed,explicit,pubmed_00088,0,57,and,Expansion,0.9584,Expansion.Conjunction,0.9503
pubmed,explicit,pubmed_00088,0,95,yet,Comparison,0.8793,Comparison.Concession,0.8054
pubmed,explicit,pubmed_00088,0,105,furthermore,Expansion,0.847,Expansion.Conjunction,0.9071
pubmed,explicit,pubmed_00089,0,9,whereas,Comparison,0.7416,Comparison.Contrast,0.6599
pubmed,explicit,pubmed_00089,0,109,whereas,Comparison,0.7669,Comparison.Contrast,0.5752
pubmed,explicit,pubmed_00089,0,126,although,Comparison,0.9181,Comparison.Concession,0.923
pubmed,explicit,pubmed_00090,0,13,but,Comparison,0.9737,Comparison.Concession,0.9048
pubmed,explicit,pubmed_00090,0,80,with,Expansion,0.8684,Expansion.Conjunction,0.432
pubmed,explicit,pubmed_00090,0,123,and,Expansion,0.9051,Expansion.Conjunction,0.8365
pubmed,explicit,pubmed_00090,0,107-108,in-contrast,Comparison,0.9411,Comparison.Contrast,0.8615
pubmed,explicit,pubmed_00091,0,68,and,Expansion,0.8218,Expansion.Conjunction,0.7362
