anthology,explicit,acl-anthologies_00014,0,28,because,Contingency,0.9249,Contingency.Cause,0.8925
anthology,explicit,acl-anthologies_00014,0,33,and,Expansion,0.9067,Expansion.Conjunction,0.9184
anthology,explicit,acl-anthologies_00014,0,82,then,Temporal,0.6859,Temporal.Asynchronous,0.8182
anthology,explicit,acl-anthologies_00014,0,105,however,Comparison,0.9317,Comparison.Concession,0.7453
anthology,explicit,acl-anthologies_00014,0,167,also,Expansion,0.9645,Expansion.Conjunction,0.9711
anthology,explicit,acl-anthologies_00015,0,29,subsequently,Temporal,0.8762,Temporal.Asynchronous,0.8686
anthology,explicit,acl-anthologies_00015,0,95,with,Expansion,0.9086,Expansion.Conjunction,0.5227
anthology,explicit,acl-anthologies_00016,0,100,also,Expansion,0.8474,Expansion.Conjunction,0.8088
anthology,explicit,acl-anthologies_00016,0,109,and,Expansion,0.875,Expansion.Conjunction,0.8364
anthology,explicit,acl-anthologies_00018,0,21,also,Expansion,0.8701,Expansion.Conjunction,0.885
anthology,explicit,acl-anthologies_00018,0,31,since,Contingency,0.7272,Contingency.Cause,0.7499
anthology,explicit,acl-anthologies_00018,0,37,and,Expansion,0.9503,Expansion.Conjunction,0.9511
anthology,explicit,acl-anthologies_00018,0,70,however,Comparison,0.9736,Comparison.Concession,0.9356
anthology,explicit,acl-anthologies_00018,0,122,therefore,Contingency,0.9039,Contingency.Cause,0.9233
anthology,explicit,acl-anthologies_00018,0,139,and,Expansion,0.8853,Expansion.Conjunction,0.8339
anthology,explicit,acl-anthologies_00019,0,0,while,Comparison,0.8812,Comparison.Contrast,0.4554
anthology,explicit,acl-anthologies_00020,0,25,but,Comparison,0.8824,Comparison.Concession,0.4622
anthology,explicit,acl-anthologies_00021,0,49,and,Expansion,0.8964,Expansion.Conjunction,0.8625
anthology,explicit,acl-anthologies_00021,0,101,and,Expansion,0.9268,Expansion.Conjunction,0.9194
anthology,explicit,acl-anthologies_00021,0,195,and,Expansion,0.7803,Expansion.Conjunction,0.7463
anthology,explicit,acl-anthologies_00021,0,202,but,Comparison,0.9148,Comparison.Concession,0.576
anthology,explicit,acl-anthologies_00021,0,209,and,Expansion,0.8849,Expansion.Conjunction,0.8462
anthology,explicit,acl-anthologies_00021,0,211,therefore,Contingency,0.7989,Contingency.Cause,0.7623
anthology,explicit,acl-anthologies_00021,0,130-131,even-though,Comparison,0.9327,Comparison.Concession,0.9353
anthology,explicit,acl-anthologies_00022,0,73,and,Expansion,0.9151,Expansion.Conjunction,0.9006
anthology,explicit,acl-anthologies_00022,0,119,but,Comparison,0.8988,Comparison.Contrast,0.4586
anthology,explicit,acl-anthologies_00022,0,200,while,Comparison,0.6913,Comparison.Contrast,0.3383
anthology,explicit,acl-anthologies_00023,0,16,but,Comparison,0.9682,Comparison.Concession,0.9396
anthology,explicit,acl-anthologies_00023,0,73,but,Comparison,0.8885,Comparison.Concession,0.8939
anthology,explicit,acl-anthologies_00023,0,74,if,Contingency,0.7815,Contingency.Condition,0.7557
anthology,explicit,acl-anthologies_00023,0,115,and,Expansion,0.9207,Expansion.Conjunction,0.941
anthology,explicit,acl-anthologies_00023,0,63-64,rather-than,Expansion,0.7385,Expansion.Substitution,0.7841
anthology,explicit,acl-anthologies_00024,0,32,as,Temporal,0.5089,Temporal.Synchronous,0.4727
anthology,explicit,acl-anthologies_00025,0,50,and,Expansion,0.841,Expansion.Conjunction,0.7012
anthology,explicit,acl-anthologies_00025,0,95,and,Expansion,0.9492,Expansion.Conjunction,0.9628
anthology,explicit,acl-anthologies_00025,0,108,also,Expansion,0.9049,Expansion.Conjunction,0.911
anthology,explicit,acl-anthologies_00025,0,147,also,Expansion,0.9245,Expansion.Conjunction,0.9407
anthology,explicit,acl-anthologies_00026,0,67,and,Expansion,0.9301,Expansion.Conjunction,0.9037
anthology,explicit,acl-anthologies_00027,0,100-101,in-order,Contingency,0.5558,Contingency.Purpose,0.3455
anthology,explicit,acl-anthologies_00027,0,139-140,in-order,Contingency,0.9714,Contingency.Purpose,0.9739
anthology,explicit,acl-anthologies_00029,0,60,though,Comparison,0.9239,Comparison.Concession,0.7845
anthology,explicit,acl-anthologies_00029,0,199,and,Expansion,0.773,Expansion.Conjunction,0.6771
anthology,explicit,acl-anthologies_00029,0,263,as,Contingency,0.7386,Contingency.Cause,0.7312
anthology,explicit,acl-anthologies_00029,0,338,and,Expansion,0.9101,Expansion.Conjunction,0.9348
anthology,explicit,acl-anthologies_00029,0,339,thus,Contingency,0.8931,Contingency.Cause,0.9036
anthology,explicit,acl-anthologies_00030,0,31,however,Comparison,0.9682,Comparison.Concession,0.8761
anthology,explicit,acl-anthologies_00030,0,49,because,Contingency,0.8518,Contingency.Cause,0.8491
anthology,explicit,acl-anthologies_00031,0,50,and,Expansion,0.9223,Expansion.Conjunction,0.895
anthology,explicit,acl-anthologies_00031,0,76,ultimately,Expansion,0.5618,Expansion.Conjunction,0.3144
anthology,explicit,acl-anthologies_00032,0,5,and,Expansion,0.9214,Expansion.Conjunction,0.9303
anthology,explicit,acl-anthologies_00032,0,11,when,Contingency,0.3946,Temporal.Synchronous,0.331
anthology,explicit,acl-anthologies_00032,0,22,but,Comparison,0.9715,Comparison.Concession,0.9736
anthology,explicit,acl-anthologies_00032,0,33,rather,Expansion,0.914,Expansion.Substitution,0.8279
anthology,explicit,acl-anthologies_00032,0,51,and,Expansion,0.7859,Expansion.Conjunction,0.7583
anthology,explicit,acl-anthologies_00034,0,0,when,Temporal,0.6393,Temporal.Synchronous,0.7274
anthology,explicit,acl-anthologies_00034,0,50,and,Expansion,0.9446,Expansion.Conjunction,0.9541
anthology,explicit,acl-anthologies_00034,0,88,because,Contingency,0.9401,Contingency.Cause,0.9143
anthology,explicit,acl-anthologies_00034,0,107,and,Expansion,0.8809,Expansion.Conjunction,0.866
anthology,explicit,acl-anthologies_00034,0,19-20,for-example,Expansion,0.9157,Expansion.Instantiation,0.786
anthology,explicit,acl-anthologies_00035,0,56,and,Expansion,0.9337,Expansion.Conjunction,0.8998
anthology,explicit,acl-anthologies_00035,0,100,and,Expansion,0.8354,Expansion.Conjunction,0.817
anthology,explicit,acl-anthologies_00036,0,13-14,in-order,Contingency,0.8333,Contingency.Purpose,0.8414
anthology,explicit,acl-anthologies_00036,0,162-163,so-that,Contingency,0.8724,Contingency.Cause,0.2806
anthology,explicit,acl-anthologies_00036,0,198-199,in-order,Contingency,0.9253,Contingency.Purpose,0.5837
anthology,explicit,acl-anthologies_00037,0,23,and,Expansion,0.8499,Expansion.Conjunction,0.7855
anthology,explicit,acl-anthologies_00037,0,128,and,Expansion,0.9209,Expansion.Conjunction,0.8966
anthology,explicit,acl-anthologies_00037,0,172,consequently,Expansion,0.3422,Contingency.Cause,0.1299
anthology,explicit,acl-anthologies_00037,0,185,while,Comparison,0.5244,Comparison.Contrast,0.5816
anthology,explicit,acl-anthologies_00037,0,206,and,Expansion,0.9046,Expansion.Conjunction,0.9341
anthology,explicit,acl-anthologies_00038,0,35,consequently,Expansion,0.4669,Expansion.Conjunction,0.3298
anthology,explicit,acl-anthologies_00039,0,83,and,Expansion,0.9577,Expansion.Conjunction,0.9565
anthology,explicit,acl-anthologies_00039,0,110,by,Expansion,0.635,Expansion.Manner,0.6103
anthology,explicit,acl-anthologies_00039,0,150,for,Contingency,0.9129,Contingency.Purpose,0.6115
anthology,explicit,acl-anthologies_00039,0,158,also,Expansion,0.9683,Expansion.Conjunction,0.9684
anthology,explicit,acl-anthologies_00040,0,24,however,Comparison,0.9449,Comparison.Concession,0.7597
anthology,explicit,acl-anthologies_00040,0,81,and,Expansion,0.8921,Expansion.Conjunction,0.899
anthology,explicit,acl-anthologies_00040,0,136,and,Expansion,0.9168,Expansion.Conjunction,0.9308
anthology,explicit,acl-anthologies_00040,0,137,finally,Expansion,0.4752,Expansion.Conjunction,0.3743
anthology,explicit,acl-anthologies_00040,0,143,by,Expansion,0.7021,Expansion.Manner,0.6354
anthology,explicit,acl-anthologies_00041,0,30,since,Contingency,0.8405,Contingency.Cause,0.8642
anthology,explicit,acl-anthologies_00041,0,112,and,Expansion,0.9637,Expansion.Conjunction,0.9574
anthology,explicit,acl-anthologies_00041,0,116,by,Expansion,0.4653,Expansion.Manner,0.5323
anthology,explicit,acl-anthologies_00042,0,54,and,Expansion,0.9105,Expansion.Conjunction,0.8812
anthology,explicit,acl-anthologies_00042,0,100,however,Comparison,0.9858,Comparison.Concession,0.9596
anthology,explicit,acl-anthologies_00043,0,28,while,Comparison,0.8595,Comparison.Concession,0.7302
anthology,explicit,acl-anthologies_00043,0,47,also,Expansion,0.8972,Expansion.Conjunction,0.9321
anthology,explicit,acl-anthologies_00043,0,98,also,Expansion,0.9325,Expansion.Conjunction,0.9538
anthology,explicit,acl-anthologies_00043,0,145,additionally,Expansion,0.8383,Expansion.Conjunction,0.7344
anthology,explicit,acl-anthologies_00044,0,104,and,Expansion,0.8631,Expansion.Conjunction,0.8106
anthology,explicit,acl-anthologies_00044,0,152,and,Expansion,0.9029,Expansion.Conjunction,0.9125
anthology,explicit,acl-anthologies_00044,0,117-118,in-addition,Expansion,0.8212,Expansion.Conjunction,0.7915
anthology,explicit,acl-anthologies_00044,0,135-136-145-146,not-only-but-also,Expansion,0.8323,Expansion.Conjunction,0.8721
anthology,explicit,acl-anthologies_00045,0,33,while,Comparison,0.8024,Comparison.Contrast,0.4293
anthology,explicit,acl-anthologies_00045,0,138-139,in-contrast,Comparison,0.9167,Comparison.Contrast,0.9001
anthology,explicit,acl-anthologies_00046,0,49,however,Comparison,0.9027,Comparison.Concession,0.8617
anthology,explicit,acl-anthologies_00046,0,52,also,Expansion,0.8409,Expansion.Conjunction,0.791
anthology,explicit,acl-anthologies_00046,0,60,and,Expansion,0.8971,Expansion.Conjunction,0.9005
anthology,explicit,acl-anthologies_00046,0,86,by,Expansion,0.4718,Expansion.Manner,0.5547
anthology,explicit,acl-anthologies_00046,0,129,and,Expansion,0.8458,Expansion.Conjunction,0.7739
anthology,explicit,acl-anthologies_00046,0,174,finally,Expansion,0.7924,Expansion.Conjunction,0.5332
anthology,explicit,acl-anthologies_00046,0,189,when,Contingency,0.6807,Contingency.Condition,0.7338
anthology,explicit,acl-anthologies_00046,0,159-160,in-addition,Expansion,0.9316,Expansion.Conjunction,0.8895
anthology,explicit,acl-anthologies_00047,0,38,and,Expansion,0.8579,Expansion.Conjunction,0.8984
anthology,explicit,acl-anthologies_00047,0,55,by,Expansion,0.6949,Expansion.Manner,0.7777
anthology,explicit,acl-anthologies_00047,0,88,additionally,Expansion,0.9433,Expansion.Conjunction,0.9168
anthology,explicit,acl-anthologies_00048,0,69,with,Expansion,0.8981,Expansion.Conjunction,0.3161
anthology,explicit,acl-anthologies_00048,0,132,and,Expansion,0.908,Expansion.Conjunction,0.9042
anthology,explicit,acl-anthologies_00048,0,133,thus,Contingency,0.8832,Contingency.Cause,0.8099
anthology,explicit,acl-anthologies_00049,0,35,and,Expansion,0.8843,Expansion.Conjunction,0.8729
anthology,explicit,acl-anthologies_00049,0,73,and,Expansion,0.7929,Expansion.Conjunction,0.7431
anthology,explicit,acl-anthologies_00049,0,86,also,Expansion,0.9174,Expansion.Conjunction,0.8462
anthology,explicit,acl-anthologies_00050,0,26,though,Comparison,0.7739,Comparison.Concession,0.7315
anthology,explicit,acl-anthologies_00050,0,94,additionally,Expansion,0.8669,Expansion.Conjunction,0.8076
anthology,explicit,acl-anthologies_00050,0,108,as,Contingency,0.6524,Contingency.Cause,0.551
anthology,explicit,acl-anthologies_00050,0,118,and,Expansion,0.8467,Expansion.Conjunction,0.834
anthology,explicit,acl-anthologies_00051,0,68,although,Comparison,0.9248,Comparison.Concession,0.8642
anthology,explicit,acl-anthologies_00051,0,78,by,Expansion,0.6182,Expansion.Manner,0.5029
anthology,explicit,acl-anthologies_00051,0,99,when,Temporal,0.5394,Temporal.Synchronous,0.2909
anthology,explicit,acl-anthologies_00051,0,141,and,Expansion,0.9329,Expansion.Conjunction,0.9269
anthology,explicit,acl-anthologies_00052,0,148,however,Comparison,0.8747,Comparison.Concession,0.845
anthology,explicit,acl-anthologies_00052,0,151,still,Comparison,0.8921,Comparison.Concession,0.756
anthology,explicit,acl-anthologies_00052,0,160,and,Expansion,0.9315,Expansion.Conjunction,0.9229
anthology,explicit,acl-anthologies_00053,0,58,and,Expansion,0.8566,Expansion.Conjunction,0.8497
anthology,explicit,acl-anthologies_00054,0,13,when,Temporal,0.5941,Temporal.Synchronous,0.5526
anthology,explicit,acl-anthologies_00054,0,58,also,Expansion,0.9173,Expansion.Conjunction,0.9228
anthology,explicit,acl-anthologies_00055,0,39,however,Comparison,0.9711,Comparison.Concession,0.8017
anthology,explicit,acl-anthologies_00055,0,51,thus,Contingency,0.9439,Contingency.Cause,0.9511
anthology,explicit,acl-anthologies_00055,0,63,with,Expansion,0.8859,Expansion.Level-of-detail,0.4114
anthology,explicit,acl-anthologies_00055,0,72,moreover,Expansion,0.9006,Expansion.Conjunction,0.8965
anthology,explicit,acl-anthologies_00055,0,88,and,Expansion,0.8595,Expansion.Conjunction,0.8788
anthology,explicit,acl-anthologies_00055,0,105,therefore,Contingency,0.7528,Contingency.Cause,0.7652
anthology,explicit,acl-anthologies_00055,0,121,despite,Comparison,0.862,Comparison.Concession,0.7789
anthology,explicit,acl-anthologies_00055,0,150,and,Expansion,0.7967,Expansion.Conjunction,0.7483
anthology,explicit,acl-anthologies_00055,0,167,despite,Comparison,0.9442,Comparison.Concession,0.9348
anthology,explicit,acl-anthologies_00056,0,56,and,Expansion,0.9776,Expansion.Conjunction,0.9751
anthology,explicit,acl-anthologies_00056,0,65,by,Expansion,0.7589,Expansion.Manner,0.816
anthology,explicit,acl-anthologies_00057,0,85,and,Expansion,0.9379,Expansion.Conjunction,0.9278
anthology,explicit,acl-anthologies_00057,0,121,indeed,Expansion,0.807,Expansion.Conjunction,0.4418
anthology,explicit,acl-anthologies_00057,0,127,also,Expansion,0.8928,Expansion.Conjunction,0.8708
anthology,explicit,acl-anthologies_00058,0,17,however,Comparison,0.8675,Comparison.Concession,0.6691
anthology,explicit,acl-anthologies_00058,0,51,but,Comparison,0.9108,Comparison.Concession,0.7507
anthology,explicit,acl-anthologies_00058,0,135,and,Expansion,0.9322,Expansion.Conjunction,0.9294
anthology,explicit,acl-anthologies_00058,0,175,also,Expansion,0.9473,Expansion.Conjunction,0.9409
anthology,explicit,acl-anthologies_00058,0,194,moreover,Expansion,0.8882,Expansion.Conjunction,0.7331
anthology,explicit,acl-anthologies_00059,0,26,by,Expansion,0.5486,Expansion.Manner,0.5393
anthology,explicit,acl-anthologies_00059,0,105-106,even-though,Comparison,0.9628,Comparison.Concession,0.9474
anthology,explicit,acl-anthologies_00060,0,66,rather,Expansion,0.8789,Expansion.Substitution,0.4436
anthology,explicit,acl-anthologies_00060,0,136,by,Expansion,0.4749,Expansion.Manner,0.6981
anthology,explicit,acl-anthologies_00060,0,142,while,Temporal,0.5873,Temporal.Synchronous,0.593
anthology,explicit,acl-anthologies_00060,0,167,and,Expansion,0.9256,Expansion.Conjunction,0.9249
anthology,explicit,acl-anthologies_00060,0,192,and,Expansion,0.8577,Expansion.Conjunction,0.7967
anthology,explicit,acl-anthologies_00061,0,13,when,Contingency,0.6004,Contingency.Condition,0.5756
anthology,explicit,acl-anthologies_00061,0,43,nonetheless,Comparison,0.7286,Comparison.Concession,0.4664
anthology,explicit,acl-anthologies_00061,0,48,also,Expansion,0.8422,Expansion.Conjunction,0.813
anthology,explicit,acl-anthologies_00061,0,57,if,Contingency,0.9487,Contingency.Condition,0.9495
anthology,explicit,acl-anthologies_00061,0,69,accordingly,Expansion,0.4261,Contingency.Cause,0.5267
anthology,explicit,acl-anthologies_00061,0,116,and,Expansion,0.8859,Expansion.Conjunction,0.9099
anthology,explicit,acl-anthologies_00061,0,121,when,Contingency,0.6459,Contingency.Condition,0.7312
anthology,explicit,acl-anthologies_00062,0,21,yet,Comparison,0.8659,Comparison.Concession,0.7727
anthology,explicit,acl-anthologies_00062,0,32,and,Expansion,0.9063,Expansion.Conjunction,0.8946
anthology,explicit,acl-anthologies_00062,0,45,when,Temporal,0.4697,Contingency.Condition,0.2916
anthology,explicit,acl-anthologies_00062,0,77,also,Expansion,0.884,Expansion.Conjunction,0.9063
anthology,explicit,acl-anthologies_00062,0,86,and,Expansion,0.8804,Expansion.Conjunction,0.7842
anthology,explicit,acl-anthologies_00064,0,22,and,Expansion,0.9562,Expansion.Conjunction,0.9676
anthology,explicit,acl-anthologies_00064,0,68,then,Temporal,0.8373,Temporal.Asynchronous,0.7344
anthology,explicit,acl-anthologies_00064,0,102,while,Temporal,0.3739,Temporal.Synchronous,0.3485
anthology,explicit,acl-anthologies_00065,0,64,before,Temporal,0.9252,Temporal.Asynchronous,0.9174
anthology,explicit,acl-anthologies_00065,0,84,and,Expansion,0.8716,Expansion.Conjunction,0.8983
anthology,explicit,acl-anthologies_00065,0,133,also,Expansion,0.9263,Expansion.Conjunction,0.9233
anthology,explicit,acl-anthologies_00065,0,146,while,Comparison,0.6426,Comparison.Contrast,0.6334
anthology,explicit,acl-anthologies_00065,0,33-34,instead-of,Expansion,0.8686,Expansion.Substitution,0.9026
anthology,explicit,acl-anthologies_00066,0,59,and,Expansion,0.9029,Expansion.Conjunction,0.8698
anthology,explicit,acl-anthologies_00066,0,81,and,Expansion,0.916,Expansion.Conjunction,0.8646
anthology,explicit,acl-anthologies_00066,0,108,and,Expansion,0.8731,Expansion.Conjunction,0.8765
anthology,explicit,acl-anthologies_00067,0,27,yet,Comparison,0.9172,Comparison.Concession,0.8264
anthology,explicit,acl-anthologies_00067,0,69,but,Comparison,0.9736,Comparison.Concession,0.767
anthology,explicit,acl-anthologies_00067,0,101,further,Expansion,0.9444,Expansion.Conjunction,0.9602
anthology,explicit,acl-anthologies_00067,0,147,while,Comparison,0.359,Temporal.Synchronous,0.3209
anthology,explicit,acl-anthologies_00068,0,69,and,Expansion,0.9419,Expansion.Conjunction,0.8991
anthology,explicit,acl-anthologies_00068,0,73,by,Expansion,0.5245,Expansion.Manner,0.6124
anthology,explicit,acl-anthologies_00068,0,144,furthermore,Expansion,0.8748,Expansion.Conjunction,0.6077
anthology,explicit,acl-anthologies_00068,0,160,and,Expansion,0.8691,Expansion.Conjunction,0.836
anthology,explicit,acl-anthologies_00069,0,65,furthermore,Expansion,0.8008,Expansion.Conjunction,0.6374
anthology,explicit,acl-anthologies_00069,0,82,and,Expansion,0.9572,Expansion.Conjunction,0.9157
anthology,explicit,acl-anthologies_00070,0,31,and,Expansion,0.7871,Expansion.Conjunction,0.7998
anthology,explicit,acl-anthologies_00070,0,94,additionally,Expansion,0.8731,Expansion.Conjunction,0.8171
anthology,explicit,acl-anthologies_00070,0,153,yet,Comparison,0.8666,Comparison.Concession,0.8163
anthology,explicit,acl-anthologies_00070,0,186,and,Expansion,0.9566,Expansion.Conjunction,0.9696
anthology,explicit,acl-anthologies_00071,0,13,by,Expansion,0.65,Expansion.Manner,0.8081
anthology,explicit,acl-anthologies_00071,0,52,however,Comparison,0.9779,Comparison.Concession,0.9204
anthology,explicit,acl-anthologies_00071,0,62,and,Expansion,0.8454,Expansion.Conjunction,0.81
anthology,explicit,acl-anthologies_00071,0,107,and,Expansion,0.8963,Expansion.Conjunction,0.8918
anthology,explicit,acl-anthologies_00071,0,108,thus,Contingency,0.9757,Contingency.Cause,0.9824
anthology,explicit,acl-anthologies_00071,0,123,and,Expansion,0.9242,Expansion.Conjunction,0.8969
anthology,explicit,acl-anthologies_00071,0,175,and,Expansion,0.9067,Expansion.Conjunction,0.8838
anthology,explicit,acl-anthologies_00071,0,185,moreover,Expansion,0.819,Expansion.Conjunction,0.7545
anthology,explicit,acl-anthologies_00071,0,202,by,Expansion,0.4305,Expansion.Manner,0.367
anthology,explicit,acl-anthologies_00072,0,34,when,Contingency,0.6685,Contingency.Condition,0.781
anthology,explicit,acl-anthologies_00072,0,43,because,Contingency,0.8217,Contingency.Cause,0.732
anthology,explicit,acl-anthologies_00072,0,58,however,Comparison,0.9575,Comparison.Concession,0.921
anthology,explicit,acl-anthologies_00072,0,60,because,Contingency,0.8694,Contingency.Cause,0.7254
anthology,explicit,acl-anthologies_00072,0,73,so,Contingency,0.9709,Contingency.Cause,0.9554
anthology,explicit,acl-anthologies_00072,0,99,and,Expansion,0.9292,Expansion.Conjunction,0.9157
anthology,explicit,acl-anthologies_00072,0,104,by,Expansion,0.6115,Expansion.Manner,0.7149
anthology,explicit,acl-anthologies_00073,0,35,therefore,Contingency,0.6101,Contingency.Cause,0.5324
anthology,explicit,acl-anthologies_00073,0,44,when,Temporal,0.5317,Temporal.Synchronous,0.4495
anthology,explicit,acl-anthologies_00073,0,55,however,Comparison,0.9017,Comparison.Concession,0.7402
anthology,explicit,acl-anthologies_00073,0,57,because,Contingency,0.898,Contingency.Cause,0.9316
anthology,explicit,acl-anthologies_00073,0,177,although,Comparison,0.9598,Comparison.Concession,0.9266
anthology,explicit,acl-anthologies_00073,0,174-175,for-example,Expansion,0.7952,Expansion.Instantiation,0.8101
anthology,explicit,acl-anthologies_00074,0,82,by,Expansion,0.5723,Expansion.Manner,0.5807
anthology,explicit,acl-anthologies_00074,0,35-36,for-example,Expansion,0.9099,Expansion.Instantiation,0.8875
anthology,explicit,acl-anthologies_00075,0,20,while,Comparison,0.7266,Comparison.Concession,0.4355
anthology,explicit,acl-anthologies_00075,0,59,and,Expansion,0.7849,Expansion.Conjunction,0.7889
anthology,explicit,acl-anthologies_00076,0,31,and,Expansion,0.9475,Expansion.Conjunction,0.9418
anthology,explicit,acl-anthologies_00076,0,86,and,Expansion,0.8499,Expansion.Conjunction,0.8839
anthology,explicit,acl-anthologies_00076,0,116,also,Expansion,0.9545,Expansion.Conjunction,0.947
anthology,explicit,acl-anthologies_00078,0,35,or,Expansion,0.9716,Expansion.Disjunction,0.7918
anthology,explicit,acl-anthologies_00078,0,78,because,Contingency,0.9597,Contingency.Cause,0.9468
anthology,explicit,acl-anthologies_00078,0,115,hence,Contingency,0.9075,Contingency.Cause,0.891
anthology,explicit,acl-anthologies_00078,0,124,therefore,Expansion,0.5133,Contingency.Cause,0.2358
anthology,explicit,acl-anthologies_00078,0,160,then,Temporal,0.8709,Temporal.Asynchronous,0.8304
anthology,explicit,acl-anthologies_00078,0,193,by,Expansion,0.6144,Expansion.Manner,0.6336
anthology,explicit,acl-anthologies_00078,0,220,thereby,Contingency,0.8234,Contingency.Cause,0.8164
anthology,explicit,acl-anthologies_00078,0,80-81,in-order,Contingency,0.8865,Contingency.Condition,0.485
anthology,explicit,acl-anthologies_00079,0,85,when,Temporal,0.6235,Temporal.Synchronous,0.6204
anthology,explicit,acl-anthologies_00079,0,103,additionally,Expansion,0.9445,Expansion.Conjunction,0.8592
anthology,explicit,acl-anthologies_00081,0,13,but,Comparison,0.9504,Comparison.Concession,0.7662
anthology,explicit,acl-anthologies_00081,0,59,and,Expansion,0.9359,Expansion.Conjunction,0.9105
anthology,explicit,acl-anthologies_00082,0,62,and,Expansion,0.823,Expansion.Conjunction,0.7394
anthology,explicit,acl-anthologies_00082,0,76,and,Expansion,0.8183,Expansion.Conjunction,0.7512
anthology,explicit,acl-anthologies_00083,0,16,however,Comparison,0.8636,Comparison.Concession,0.5848
anthology,explicit,acl-anthologies_00083,0,68,and,Expansion,0.9382,Expansion.Conjunction,0.9224
anthology,explicit,acl-anthologies_00084,0,69,while,Temporal,0.3475,Temporal.Synchronous,0.2587
anthology,explicit,acl-anthologies_00084,0,74,also,Expansion,0.9392,Expansion.Conjunction,0.9331
anthology,explicit,acl-anthologies_00085,0,27,when,Temporal,0.6377,Temporal.Synchronous,0.7547
anthology,explicit,acl-anthologies_00085,0,34,also,Expansion,0.8816,Expansion.Conjunction,0.8748
anthology,explicit,acl-anthologies_00085,0,62,and,Expansion,0.7299,Expansion.Conjunction,0.5324
anthology,explicit,acl-anthologies_00085,0,80,specifically,Expansion,0.8276,Expansion.Conjunction,0.2255
anthology,explicit,acl-anthologies_00085,0,94,and,Expansion,0.651,Expansion.Conjunction,0.6037
anthology,explicit,acl-anthologies_00085,0,139,and,Expansion,0.9229,Expansion.Conjunction,0.9407
anthology,explicit,acl-anthologies_00086,0,18,by,Expansion,0.5924,Expansion.Manner,0.5997
anthology,explicit,acl-anthologies_00086,0,35,then,Temporal,0.7692,Temporal.Asynchronous,0.7529
anthology,explicit,acl-anthologies_00086,0,62,and,Expansion,0.8932,Expansion.Conjunction,0.8935
anthology,explicit,acl-anthologies_00086,0,103,however,Comparison,0.7926,Comparison.Concession,0.7358
anthology,explicit,acl-anthologies_00086,0,119,although,Comparison,0.8743,Comparison.Concession,0.8439
anthology,explicit,acl-anthologies_00086,0,134,but,Comparison,0.9435,Comparison.Concession,0.7207
anthology,explicit,acl-anthologies_00087,0,45,and,Expansion,0.8257,Expansion.Conjunction,0.7719
anthology,explicit,acl-anthologies_00088,0,83,furthermore,Expansion,0.862,Expansion.Conjunction,0.6366
anthology,explicit,acl-anthologies_00088,0,118,and,Expansion,0.8552,Expansion.Conjunction,0.8444
anthology,explicit,acl-anthologies_00088,0,119,also,Expansion,0.919,Expansion.Conjunction,0.9086
anthology,explicit,acl-anthologies_00088,0,53-54,partly-because,Contingency,0.9552,Contingency.Cause,0.9669
anthology,explicit,acl-anthologies_00089,0,46,furthermore,Expansion,0.8419,Expansion.Conjunction,0.7541
anthology,explicit,acl-anthologies_00089,0,59,and,Expansion,0.8957,Expansion.Conjunction,0.8151
anthology,explicit,acl-anthologies_00089,0,154,and,Expansion,0.8572,Expansion.Conjunction,0.7803
anthology,explicit,acl-anthologies_00089,0,193,and,Expansion,0.9128,Expansion.Conjunction,0.894
