bbc,explicit,bbc_00002,1,120,so,Contingency,0.9304,Contingency.Cause,0.9177
bbc,explicit,bbc_00002,1,170,if,Contingency,0.8189,Contingency.Condition,0.8676
bbc,explicit,bbc_00002,2,201,but,Comparison,0.9528,Comparison.Concession,0.827
bbc,explicit,bbc_00002,2,256,and,Expansion,0.8505,Expansion.Conjunction,0.7666
bbc,explicit,bbc_00002,2,290,and,Expansion,0.9228,Expansion.Conjunction,0.8967
bbc,explicit,bbc_00003,1,100,and,Expansion,0.8612,Expansion.Conjunction,0.899
bbc,explicit,bbc_00003,3,155,while,Comparison,0.5034,Comparison.Contrast,0.3162
bbc,explicit,bbc_00003,3,174,yet,Comparison,0.9093,Comparison.Concession,0.6878
bbc,explicit,bbc_00003,3,263,as,Contingency,0.5819,Contingency.Cause,0.6005
bbc,explicit,bbc_00003,3,280,however,Comparison,0.9018,Comparison.Concession,0.7511
bbc,explicit,bbc_00003,3,310,with,Expansion,0.8531,Expansion.Level-of-detail,0.4855
bbc,explicit,bbc_00003,4,345,also,Expansion,0.8958,Expansion.Conjunction,0.9102
bbc,explicit,bbc_00003,4,388,and,Expansion,0.9496,Expansion.Conjunction,0.9524
bbc,explicit,bbc_00003,4,402,however,Comparison,0.9409,Comparison.Concession,0.7633
bbc,explicit,bbc_00003,4,456,whilst,Temporal,0.5842,Temporal.Synchronous,0.5517
bbc,explicit,bbc_00003,4,482,and,Expansion,0.894,Expansion.Conjunction,0.8635
bbc,explicit,bbc_00003,4,470-471,for-example,Expansion,0.8899,Expansion.Instantiation,0.8035
bbc,explicit,bbc_00004,1,49,but,Comparison,0.9783,Comparison.Concession,0.9729
bbc,explicit,bbc_00004,1,69,while,Comparison,0.5499,Comparison.Contrast,0.5719
bbc,explicit,bbc_00004,1,84,but,Comparison,0.9337,Comparison.Concession,0.845
bbc,explicit,bbc_00004,2,196,but,Comparison,0.8842,Comparison.Concession,0.8095
bbc,explicit,bbc_00004,2,302,while,Comparison,0.4635,Comparison.Contrast,0.4072
bbc,explicit,bbc_00005,2,117,and,Expansion,0.8113,Expansion.Conjunction,0.7321
bbc,explicit,bbc_00005,2,131,but,Comparison,0.8549,Comparison.Concession,0.7105
bbc,explicit,bbc_00005,2,199,with,Expansion,0.4618,Expansion.Level-of-detail,0.4394
bbc,explicit,bbc_00006,0,10,but,Comparison,0.9093,Comparison.Concession,0.7634
bbc,explicit,bbc_00006,1,56,nevertheless,Comparison,0.8643,Comparison.Concession,0.8003
bbc,explicit,bbc_00006,1,152,however,Comparison,0.9401,Comparison.Concession,0.6698
bbc,explicit,bbc_00006,1,154,when,Temporal,0.6302,Temporal.Synchronous,0.3068
bbc,explicit,bbc_00006,1,136-137-138,as-a-result,Contingency,0.9204,Contingency.Cause,0.9423
bbc,explicit,bbc_00006,2,177,also,Expansion,0.8701,Expansion.Conjunction,0.8527
bbc,explicit,bbc_00007,1,72,also,Expansion,0.944,Expansion.Conjunction,0.9313
bbc,explicit,bbc_00007,2,192,because,Contingency,0.8826,Contingency.Cause,0.8626
bbc,explicit,bbc_00007,2,314,separately,Expansion,0.936,Expansion.Conjunction,0.9348
bbc,explicit,bbc_00007,2,329,and,Expansion,0.7961,Expansion.Conjunction,0.6679
bbc,explicit,bbc_00008,1,76,nevertheless,Comparison,0.9651,Comparison.Concession,0.822
bbc,explicit,bbc_00008,3,150,and,Expansion,0.8984,Expansion.Conjunction,0.8654
bbc,explicit,bbc_00008,3,206-207,so-as,Contingency,0.8989,Contingency.Purpose,0.9245
bbc,explicit,bbc_00009,1,123,and,Expansion,0.7918,Expansion.Conjunction,0.7671
bbc,explicit,bbc_00009,2,148,and,Expansion,0.9267,Expansion.Conjunction,0.9401
bbc,explicit,bbc_00009,2,157,but,Comparison,0.9359,Comparison.Concession,0.8199
bbc,explicit,bbc_00009,2,199,and,Expansion,0.8517,Expansion.Conjunction,0.8876
bbc,explicit,bbc_00009,2,205,also,Expansion,0.9711,Expansion.Conjunction,0.9786
bbc,explicit,bbc_00009,2,241,with,Expansion,0.8591,Expansion.Level-of-detail,0.6773
bbc,explicit,bbc_00009,2,246,and,Expansion,0.9129,Expansion.Conjunction,0.8423
bbc,explicit,bbc_00010,2,153,but,Comparison,0.9432,Comparison.Concession,0.8541
bbc,explicit,bbc_00010,2,184,however,Comparison,0.9547,Comparison.Concession,0.8785
bbc,explicit,bbc_00011,1,27,and,Expansion,0.8915,Expansion.Conjunction,0.8994
bbc,explicit,bbc_00011,1,50,and,Expansion,0.909,Expansion.Conjunction,0.9091
bbc,explicit,bbc_00011,1,61,but,Comparison,0.9543,Comparison.Concession,0.7264
bbc,explicit,bbc_00011,2,114,but,Comparison,0.9273,Comparison.Concession,0.8213
bbc,explicit,bbc_00011,2,165,since,Temporal,0.8476,Temporal.Asynchronous,0.8894
bbc,explicit,bbc_00011,2,186,by,Contingency,0.4574,Expansion.Manner,0.4197
bbc,explicit,bbc_00011,2,296,and,Expansion,0.9281,Expansion.Conjunction,0.8278
bbc,explicit,bbc_00011,2,305,or,Expansion,0.9831,Expansion.Disjunction,0.9852
bbc,explicit,bbc_00011,2,328,also,Expansion,0.8616,Expansion.Conjunction,0.8516
bbc,explicit,bbc_00011,2,336,but,Comparison,0.9508,Comparison.Concession,0.9019
bbc,explicit,bbc_00011,2,106-107,in-order,Contingency,0.7762,Contingency.Purpose,0.6276
bbc,explicit,bbc_00012,1,34,and,Expansion,0.9453,Expansion.Conjunction,0.9673
bbc,explicit,bbc_00012,1,82,and,Expansion,0.9071,Expansion.Conjunction,0.9204
bbc,explicit,bbc_00012,1,100,and,Expansion,0.9135,Expansion.Conjunction,0.8803
bbc,explicit,bbc_00012,2,130,and,Expansion,0.8837,Expansion.Conjunction,0.8807
bbc,explicit,bbc_00012,2,167,and,Expansion,0.9386,Expansion.Conjunction,0.9383
bbc,explicit,bbc_00012,2,168,then,Temporal,0.8447,Temporal.Asynchronous,0.8612
bbc,explicit,bbc_00012,2,276,after,Temporal,0.9173,Temporal.Asynchronous,0.944
bbc,explicit,bbc_00012,2,173-174-175,as-a-result,Contingency,0.9142,Contingency.Cause,0.8999
bbc,explicit,bbc_00013,1,99,or,Contingency,0.9204,Contingency.Condition,0.942
bbc,explicit,bbc_00013,3,134,and,Expansion,0.9318,Expansion.Conjunction,0.917
bbc,explicit,bbc_00013,3,149,and,Expansion,0.8609,Expansion.Conjunction,0.836
bbc,explicit,bbc_00013,3,155,by,Expansion,0.5366,Expansion.Manner,0.5084
bbc,explicit,bbc_00013,4,273,although,Comparison,0.9441,Comparison.Concession,0.8521
bbc,explicit,bbc_00013,4,284,since,Temporal,0.8956,Temporal.Asynchronous,0.8962
bbc,explicit,bbc_00013,5,326,previously,Temporal,0.8891,Temporal.Asynchronous,0.9352
bbc,explicit,bbc_00013,7,380,and,Expansion,0.9281,Expansion.Conjunction,0.9413
bbc,explicit,bbc_00013,7,403,however,Comparison,0.9461,Comparison.Concession,0.904
bbc,explicit,bbc_00013,7,411,and,Expansion,0.7094,Expansion.Conjunction,0.6942
bbc,explicit,bbc_00013,7,419,also,Expansion,0.915,Expansion.Conjunction,0.8928
bbc,explicit,bbc_00013,7,440,or,Expansion,0.8968,Expansion.Disjunction,0.8776
bbc,explicit,bbc_00013,7,455,by,Expansion,0.6177,Expansion.Manner,0.4986
bbc,explicit,bbc_00014,1,133,previously,Temporal,0.5634,Temporal.Asynchronous,0.6951
bbc,explicit,bbc_00014,1,144,if,Contingency,0.9148,Contingency.Condition,0.8897
bbc,explicit,bbc_00014,2,152,however,Comparison,0.8947,Comparison.Concession,0.7289
bbc,explicit,bbc_00014,2,167,and,Expansion,0.7972,Expansion.Conjunction,0.7673
bbc,explicit,bbc_00014,3,216,when,Contingency,0.6508,Contingency.Condition,0.6178
bbc,explicit,bbc_00014,3,236,if,Contingency,0.9149,Contingency.Condition,0.9731
bbc,explicit,bbc_00014,3,233-234,in-addition,Expansion,0.9185,Expansion.Conjunction,0.9203
bbc,explicit,bbc_00014,4,262,however,Comparison,0.9226,Comparison.Concession,0.7462
bbc,explicit,bbc_00014,4,271,if,Contingency,0.8262,Contingency.Condition,0.833
bbc,explicit,bbc_00014,5,433,as,Contingency,0.7242,Contingency.Cause,0.7742
bbc,explicit,bbc_00014,5,446,if,Contingency,0.9294,Contingency.Condition,0.9644
bbc,explicit,bbc_00014,6,468,but,Comparison,0.9168,Comparison.Concession,0.8627
bbc,explicit,bbc_00014,6,515,and,Expansion,0.9518,Expansion.Conjunction,0.9583
bbc,explicit,bbc_00014,6,529,also,Expansion,0.9503,Expansion.Conjunction,0.9318
bbc,explicit,bbc_00014,6,532,while,Comparison,0.8946,Comparison.Concession,0.8411
bbc,explicit,bbc_00015,0,9,by,Expansion,0.5918,Expansion.Manner,0.6822
bbc,explicit,bbc_00015,1,46,also,Expansion,0.9,Expansion.Conjunction,0.9159
bbc,explicit,bbc_00015,1,71,and,Expansion,0.9311,Expansion.Conjunction,0.9027
bbc,explicit,bbc_00015,1,149,but,Comparison,0.9213,Comparison.Concession,0.7773
bbc,explicit,bbc_00015,1,219,or,Expansion,0.7365,Expansion.Disjunction,0.5401
bbc,explicit,bbc_00015,1,262,and,Expansion,0.8936,Expansion.Conjunction,0.8922
bbc,explicit,bbc_00015,1,269,although,Comparison,0.845,Comparison.Concession,0.7384
bbc,explicit,bbc_00016,1,90,after,Temporal,0.7096,Temporal.Asynchronous,0.7071
bbc,explicit,bbc_00016,1,115,and,Expansion,0.9184,Expansion.Conjunction,0.9003
bbc,explicit,bbc_00016,1,138,however,Comparison,0.9542,Comparison.Concession,0.8017
bbc,explicit,bbc_00016,1,140,and,Expansion,0.9258,Expansion.Conjunction,0.9097
bbc,explicit,bbc_00016,1,145,since,Temporal,0.8151,Temporal.Asynchronous,0.8187
bbc,explicit,bbc_00016,2,150,but,Comparison,0.7778,Comparison.Concession,0.5358
bbc,explicit,bbc_00016,2,236,also,Expansion,0.8565,Expansion.Conjunction,0.8255
bbc,explicit,bbc_00016,2,246,and,Expansion,0.9383,Expansion.Conjunction,0.9467
bbc,explicit,bbc_00017,0,10,after,Temporal,0.7821,Temporal.Asynchronous,0.7544
bbc,explicit,bbc_00017,1,77,with,Contingency,0.7978,Contingency.Cause,0.7912
bbc,explicit,bbc_00017,2,107,and,Expansion,0.8758,Expansion.Conjunction,0.9093
bbc,explicit,bbc_00017,2,155,and,Expansion,0.8729,Expansion.Conjunction,0.8309
bbc,explicit,bbc_00018,1,76,and,Expansion,0.8861,Expansion.Conjunction,0.8885
bbc,explicit,bbc_00018,1,128,however,Comparison,0.8335,Comparison.Concession,0.6887
bbc,explicit,bbc_00018,1,132,before,Temporal,0.8466,Temporal.Asynchronous,0.8691
bbc,explicit,bbc_00019,1,47,as,Temporal,0.6936,Temporal.Synchronous,0.6737
bbc,explicit,bbc_00019,1,97,however,Comparison,0.7941,Comparison.Concession,0.7655
bbc,explicit,bbc_00019,1,101,also,Expansion,0.8061,Expansion.Conjunction,0.7061
bbc,explicit,bbc_00019,1,131,when,Contingency,0.5137,Contingency.Condition,0.3549
bbc,explicit,bbc_00019,1,172-173,rather-than,Expansion,0.8387,Expansion.Substitution,0.9301
bbc,explicit,bbc_00019,2,219,also,Expansion,0.9288,Expansion.Conjunction,0.9318
bbc,explicit,bbc_00019,2,246,also,Expansion,0.9044,Expansion.Conjunction,0.8595
bbc,explicit,bbc_00019,2,266,because,Contingency,0.8589,Contingency.Cause,0.8741
bbc,explicit,bbc_00019,3,369,with,Expansion,0.5144,Expansion.Level-of-detail,0.3732
bbc,explicit,bbc_00019,3,419,when,Temporal,0.7172,Temporal.Asynchronous,0.3807
bbc,explicit,bbc_00019,3,444,but,Comparison,0.9186,Comparison.Concession,0.8149
bbc,explicit,bbc_00019,3,355-356-357,as-a-result,Contingency,0.8769,Contingency.Cause,0.9157
bbc,explicit,bbc_00019,5,529,if,Contingency,0.9246,Contingency.Condition,0.9116
bbc,explicit,bbc_00019,5,545,however,Comparison,0.935,Comparison.Concession,0.8024
bbc,explicit,bbc_00019,5,577,when,Temporal,0.5055,Temporal.Synchronous,0.425
bbc,explicit,bbc_00019,5,600,but,Comparison,0.9569,Comparison.Concession,0.9528
bbc,explicit,bbc_00019,6,677,if,Contingency,0.8242,Contingency.Condition,0.8655
bbc,explicit,bbc_00019,6,696,and,Expansion,0.9276,Expansion.Conjunction,0.937
bbc,explicit,bbc_00019,6,733,or,Expansion,0.9617,Expansion.Disjunction,0.934
bbc,explicit,bbc_00019,6,741,and,Expansion,0.9281,Expansion.Conjunction,0.8972
bbc,explicit,bbc_00019,6,742,if,Contingency,0.9192,Contingency.Condition,0.9336
bbc,explicit,bbc_00020,0,12,and,Expansion,0.8887,Expansion.Conjunction,0.7936
bbc,explicit,bbc_00020,1,83,since,Temporal,0.8039,Temporal.Asynchronous,0.7633
bbc,explicit,bbc_00020,1,113,and,Expansion,0.8505,Expansion.Conjunction,0.8703
bbc,explicit,bbc_00020,2,202,also,Expansion,0.8793,Expansion.Conjunction,0.8392
bbc,explicit,bbc_00020,2,215,however,Comparison,0.9003,Comparison.Concession,0.7172
bbc,explicit,bbc_00020,2,243,and,Expansion,0.9048,Expansion.Conjunction,0.8808
bbc,explicit,bbc_00020,2,279,but,Comparison,0.8306,Comparison.Concession,0.638
bbc,explicit,bbc_00020,2,293,when,Temporal,0.919,Temporal.Synchronous,0.7568
bbc,explicit,bbc_00021,0,19,as,Contingency,0.4723,Temporal.Synchronous,0.4569
bbc,explicit,bbc_00021,1,54,as,Temporal,0.476,Contingency.Cause,0.443
bbc,explicit,bbc_00021,1,66,but,Comparison,0.9074,Comparison.Concession,0.7771
bbc,explicit,bbc_00021,1,109,but,Comparison,0.8994,Comparison.Concession,0.7674
bbc,explicit,bbc_00021,1,148,also,Expansion,0.9394,Expansion.Conjunction,0.9098
bbc,explicit,bbc_00021,2,180,with,Contingency,0.7925,Contingency.Cause,0.7501
bbc,explicit,bbc_00021,2,266,as,Temporal,0.4622,Temporal.Synchronous,0.4316
bbc,explicit,bbc_00021,2,300,but,Comparison,0.9739,Comparison.Concession,0.9462
bbc,explicit,bbc_00021,2,309,and,Expansion,0.9357,Expansion.Conjunction,0.9191
bbc,explicit,bbc_00022,0,16,but,Comparison,0.9097,Comparison.Concession,0.8582
bbc,explicit,bbc_00022,1,61,if,Contingency,0.9584,Contingency.Condition,0.9721
bbc,explicit,bbc_00022,2,148,while,Expansion,0.3046,Temporal.Synchronous,0.217
bbc,explicit,bbc_00022,2,167,also,Expansion,0.9392,Expansion.Conjunction,0.9206
bbc,explicit,bbc_00022,2,213,and,Expansion,0.8755,Expansion.Conjunction,0.8662
bbc,explicit,bbc_00022,2,243,but,Comparison,0.886,Comparison.Concession,0.6749
bbc,explicit,bbc_00023,1,81,however,Comparison,0.9124,Comparison.Concession,0.5776
bbc,explicit,bbc_00023,1,128,and,Expansion,0.9141,Expansion.Conjunction,0.9081
bbc,explicit,bbc_00023,2,161-162,for-example,Expansion,0.968,Expansion.Instantiation,0.9247
bbc,explicit,bbc_00023,3,200,meanwhile,Comparison,0.4441,Expansion.Conjunction,0.3156
bbc,explicit,bbc_00023,3,253,but,Comparison,0.7749,Comparison.Contrast,0.4237
bbc,explicit,bbc_00023,3,301,but,Comparison,0.9695,Comparison.Contrast,0.78
bbc,explicit,bbc_00023,3,367-368,even-if,Comparison,0.6823,Comparison.Concession,0.6505
bbc,explicit,bbc_00024,1,68,separately,Expansion,0.9373,Expansion.Conjunction,0.9513
bbc,explicit,bbc_00024,2,111,and,Expansion,0.9147,Expansion.Conjunction,0.8856
bbc,explicit,bbc_00024,2,133,and,Expansion,0.9227,Expansion.Conjunction,0.9558
bbc,explicit,bbc_00024,4,270,before,Temporal,0.925,Temporal.Asynchronous,0.9528
bbc,explicit,bbc_00024,4,277,since,Contingency,0.9187,Contingency.Cause,0.9095
bbc,explicit,bbc_00024,4,283,and,Expansion,0.9076,Expansion.Conjunction,0.9121
bbc,explicit,bbc_00024,4,302,because,Contingency,0.7807,Contingency.Cause,0.714
bbc,explicit,bbc_00024,4,319,or,Expansion,0.9774,Expansion.Disjunction,0.6352
bbc,explicit,bbc_00024,5,376,but,Comparison,0.9447,Comparison.Concession,0.8187
bbc,explicit,bbc_00024,5,433,while,Comparison,0.3501,Temporal.Synchronous,0.2434
bbc,explicit,bbc_00024,6,454,however,Comparison,0.9096,Comparison.Concession,0.6807
bbc,explicit,bbc_00024,6,504,or,Expansion,0.772,Expansion.Disjunction,0.8222
bbc,explicit,bbc_00025,2,125,and,Expansion,0.9115,Expansion.Conjunction,0.9193
bbc,explicit,bbc_00025,2,130,if,Contingency,0.8623,Contingency.Condition,0.7774
bbc,explicit,bbc_00025,2,153,and,Expansion,0.8742,Expansion.Conjunction,0.8798
bbc,explicit,bbc_00025,2,164,also,Expansion,0.878,Expansion.Conjunction,0.8599
bbc,explicit,bbc_00025,2,229,because,Contingency,0.9035,Contingency.Cause,0.9237
bbc,explicit,bbc_00025,2,236,and,Expansion,0.8916,Expansion.Conjunction,0.861
bbc,explicit,bbc_00025,2,244,however,Comparison,0.946,Comparison.Concession,0.8907
bbc,explicit,bbc_00025,2,203-204,in-addition,Expansion,0.8673,Expansion.Conjunction,0.8449
bbc,explicit,bbc_00026,1,63,however,Comparison,0.9511,Comparison.Concession,0.7929
bbc,explicit,bbc_00026,2,102,once,Temporal,0.8531,Temporal.Asynchronous,0.795
bbc,explicit,bbc_00026,2,147,so,Contingency,0.8887,Contingency.Purpose,0.7037
bbc,explicit,bbc_00026,3,168,when,Temporal,0.4751,Temporal.Synchronous,0.2552
bbc,explicit,bbc_00026,4,240,and,Expansion,0.8389,Expansion.Conjunction,0.8526
bbc,explicit,bbc_00026,4,241,if,Contingency,0.9364,Contingency.Condition,0.9455
bbc,explicit,bbc_00026,4,284,and,Expansion,0.9333,Expansion.Conjunction,0.9434
bbc,explicit,bbc_00026,4,297,and,Expansion,0.9033,Expansion.Conjunction,0.8583
bbc,explicit,bbc_00027,0,14,after,Temporal,0.5957,Temporal.Asynchronous,0.6228
bbc,explicit,bbc_00027,1,79,while,Temporal,0.3687,Comparison.Contrast,0.3756
bbc,explicit,bbc_00027,2,184,also,Expansion,0.9027,Expansion.Conjunction,0.9369
bbc,explicit,bbc_00027,2,214,and,Expansion,0.9149,Expansion.Conjunction,0.8116
bbc,explicit,bbc_00028,1,43,and,Expansion,0.5095,Expansion.Conjunction,0.3604
bbc,explicit,bbc_00028,3,173,also,Expansion,0.8881,Expansion.Conjunction,0.8399
bbc,explicit,bbc_00028,3,203,and,Expansion,0.9028,Expansion.Conjunction,0.8978
bbc,explicit,bbc_00028,3,217-218-219,as-a-consequence,Contingency,0.7998,Contingency.Cause,0.7025
bbc,explicit,bbc_00028,4,243,if,Contingency,0.8619,Contingency.Condition,0.8896
bbc,explicit,bbc_00028,4,248,or,Expansion,0.8258,Expansion.Disjunction,0.5715
bbc,explicit,bbc_00028,5,277,and,Expansion,0.844,Expansion.Conjunction,0.7999
bbc,explicit,bbc_00028,5,301,and,Expansion,0.9166,Expansion.Conjunction,0.8983
bbc,explicit,bbc_00028,5,309,but,Comparison,0.9555,Comparison.Concession,0.8979
bbc,explicit,bbc_00028,6,371,and,Expansion,0.893,Expansion.Conjunction,0.9059
bbc,explicit,bbc_00028,6,392,and,Expansion,0.9437,Expansion.Conjunction,0.9152
bbc,explicit,bbc_00029,0,11,although,Comparison,0.9444,Comparison.Concession,0.9026
bbc,explicit,bbc_00029,1,58,but,Comparison,0.9613,Comparison.Contrast,0.5103
bbc,explicit,bbc_00029,1,77,however,Comparison,0.9067,Comparison.Concession,0.5329
bbc,explicit,bbc_00029,2,102,also,Expansion,0.9434,Expansion.Conjunction,0.9094
bbc,explicit,bbc_00029,2,122,but,Comparison,0.9737,Comparison.Concession,0.7126
bbc,explicit,bbc_00029,2,135,with,Expansion,0.51,Expansion.Level-of-detail,0.4078
bbc,explicit,bbc_00029,2,189,before,Temporal,0.901,Temporal.Asynchronous,0.9632
bbc,explicit,bbc_00029,2,200,nonetheless,Comparison,0.9203,Comparison.Concession,0.8698
bbc,explicit,bbc_00029,3,360,and,Expansion,0.8091,Expansion.Conjunction,0.7773
bbc,explicit,bbc_00029,3,374,then,Temporal,0.7884,Temporal.Asynchronous,0.685
bbc,explicit,bbc_00029,3,436,and,Expansion,0.8433,Expansion.Conjunction,0.8487
bbc,explicit,bbc_00029,3,447,however,Comparison,0.9219,Comparison.Concession,0.8087
bbc,explicit,bbc_00029,3,310-320,if-then,Contingency,0.7559,Contingency.Condition,0.5849
bbc,explicit,bbc_00030,0,9,with,Expansion,0.4801,Expansion.Level-of-detail,0.3922
bbc,explicit,bbc_00030,1,85,while,Temporal,0.5333,Temporal.Synchronous,0.486
bbc,explicit,bbc_00030,2,123,while,Temporal,0.4533,Temporal.Synchronous,0.4184
bbc,explicit,bbc_00030,3,166,and,Expansion,0.8279,Expansion.Conjunction,0.7946
bbc,explicit,bbc_00030,3,224,and,Expansion,0.8903,Expansion.Conjunction,0.8837
bbc,explicit,bbc_00030,4,299,with,Expansion,0.6687,Expansion.Level-of-detail,0.4288
bbc,explicit,bbc_00030,4,317,after,Temporal,0.7458,Temporal.Asynchronous,0.8055
bbc,explicit,bbc_00030,4,329,however,Comparison,0.9278,Comparison.Concession,0.645
bbc,explicit,bbc_00030,4,336,with,Expansion,0.8671,Expansion.Level-of-detail,0.6764
bbc,explicit,bbc_00031,3,145,however,Comparison,0.9544,Comparison.Concession,0.7865
bbc,explicit,bbc_00031,3,174,also,Expansion,0.8892,Expansion.Conjunction,0.8754
bbc,explicit,bbc_00031,3,183,and,Expansion,0.9611,Expansion.Conjunction,0.9608
bbc,explicit,bbc_00031,4,273,however,Comparison,0.9077,Comparison.Concession,0.872
bbc,explicit,bbc_00031,4,312,and,Expansion,0.9531,Expansion.Conjunction,0.9682
bbc,explicit,bbc_00032,1,61,but,Comparison,0.8447,Comparison.Concession,0.6963
bbc,explicit,bbc_00032,1,63,also,Expansion,0.9122,Expansion.Conjunction,0.9414
bbc,explicit,bbc_00032,1,114,and,Expansion,0.9557,Expansion.Conjunction,0.9544
bbc,explicit,bbc_00032,2,144,and,Expansion,0.9005,Expansion.Conjunction,0.8762
bbc,explicit,bbc_00032,2,151,however,Comparison,0.8677,Comparison.Concession,0.7006
bbc,explicit,bbc_00032,2,161,as,Contingency,0.7987,Contingency.Cause,0.8688
bbc,explicit,bbc_00032,2,219,but,Comparison,0.9359,Comparison.Concession,0.9406
bbc,explicit,bbc_00033,0,12,if,Contingency,0.7474,Contingency.Condition,0.6414
bbc,explicit,bbc_00033,1,45,and,Expansion,0.8583,Expansion.Conjunction,0.8393
bbc,explicit,bbc_00033,1,61,but,Comparison,0.9115,Comparison.Concession,0.8797
bbc,explicit,bbc_00033,3,201,and,Expansion,0.863,Expansion.Conjunction,0.848
bbc,explicit,bbc_00033,3,294,meanwhile,Temporal,0.3297,Expansion.Conjunction,0.287
bbc,explicit,bbc_00033,3,338,when,Temporal,0.7419,Temporal.Synchronous,0.5962
bbc,explicit,bbc_00033,3,274-275,rather-than,Expansion,0.9048,Expansion.Substitution,0.9457
bbc,explicit,bbc_00034,0,13,and,Expansion,0.8833,Expansion.Conjunction,0.8016
bbc,explicit,bbc_00034,1,63,while,Temporal,0.3717,Temporal.Synchronous,0.3025
bbc,explicit,bbc_00034,2,151,also,Expansion,0.8475,Expansion.Conjunction,0.8422
bbc,explicit,bbc_00034,2,164,also,Expansion,0.8871,Expansion.Conjunction,0.7988
bbc,explicit,bbc_00035,1,127,but,Comparison,0.9487,Comparison.Contrast,0.7825
bbc,explicit,bbc_00035,2,185,and,Expansion,0.9017,Expansion.Conjunction,0.8687
bbc,explicit,bbc_00035,2,190,and,Expansion,0.8798,Expansion.Conjunction,0.7933
bbc,explicit,bbc_00035,2,362,but,Comparison,0.9601,Comparison.Concession,0.9265
bbc,explicit,bbc_00035,2,210-211,rather-than,Expansion,0.8244,Expansion.Substitution,0.8101
bbc,explicit,bbc_00035,2,231-232,just-before,Temporal,0.8188,Temporal.Asynchronous,0.8022
bbc,explicit,bbc_00035,2,334-335,in-particular,Expansion,0.9369,Expansion.Instantiation,0.4823
bbc,explicit,bbc_00036,0,18,and,Expansion,0.9011,Expansion.Conjunction,0.8989
bbc,explicit,bbc_00036,1,38,and,Expansion,0.8968,Expansion.Conjunction,0.8804
bbc,explicit,bbc_00036,2,148,but,Comparison,0.8564,Comparison.Concession,0.6373
bbc,explicit,bbc_00036,2,168,after,Temporal,0.6728,Temporal.Asynchronous,0.7086
bbc,explicit,bbc_00036,2,222,because,Contingency,0.8196,Contingency.Cause,0.8351
bbc,explicit,bbc_00036,2,254,and,Expansion,0.9331,Expansion.Conjunction,0.9202
bbc,explicit,bbc_00036,3,280,as,Temporal,0.5863,Temporal.Synchronous,0.6016
bbc,explicit,bbc_00036,3,333,as,Temporal,0.8262,Temporal.Synchronous,0.9029
bbc,explicit,bbc_00036,3,355,when,Temporal,0.7599,Temporal.Synchronous,0.5213
bbc,explicit,bbc_00036,3,360,and,Expansion,0.8629,Expansion.Conjunction,0.8103
bbc,explicit,bbc_00036,3,386,or,Expansion,0.7728,Expansion.Disjunction,0.889
bbc,explicit,bbc_00036,3,442,and,Expansion,0.9368,Expansion.Conjunction,0.9106
bbc,explicit,bbc_00037,1,89,and,Expansion,0.9306,Expansion.Conjunction,0.9278
bbc,explicit,bbc_00037,2,171,also,Expansion,0.9466,Expansion.Conjunction,0.9528
bbc,explicit,bbc_00038,1,47,once,Temporal,0.8258,Temporal.Asynchronous,0.8011
bbc,explicit,bbc_00038,1,82,with,Expansion,0.8821,Expansion.Level-of-detail,0.5986
bbc,explicit,bbc_00038,2,131,and,Expansion,0.8557,Expansion.Conjunction,0.839
