pdtb3,explicit,pdtb3_00006,16,1384,and,Expansion,0.9222,Expansion.Conjunction,0.906
pdtb3,explicit,pdtb3_00006,16,1399,but,Comparison,0.9235,Comparison.Concession,0.5768
pdtb3,explicit,pdtb3_00006,16,1435,but,Comparison,0.9653,Comparison.Concession,0.9268
pdtb3,explicit,pdtb3_00006,17,1477-1478,for-instance,Expansion,0.9082,Expansion.Instantiation,0.9031
pdtb3,explicit,pdtb3_00006,18,1524,with,Contingency,0.9026,Contingency.Cause,0.9152
pdtb3,explicit,pdtb3_00006,18,1535,as,Temporal,0.8735,Temporal.Synchronous,0.9011
pdtb3,explicit,pdtb3_00006,18,1562,and,Expansion,0.9069,Expansion.Conjunction,0.8908
pdtb3,explicit,pdtb3_00007,1,23,if,Contingency,0.9631,Contingency.Condition,0.9814
pdtb3,explicit,pdtb3_00007,2,63,and,Expansion,0.9166,Expansion.Conjunction,0.8281
pdtb3,explicit,pdtb3_00007,5,262,however,Comparison,0.9371,Comparison.Concession,0.8307
pdtb3,explicit,pdtb3_00007,5,234-235,in-case,Contingency,0.8907,Contingency.Condition,0.8247
pdtb3,explicit,pdtb3_00007,6,294,if,Contingency,0.8657,Contingency.Condition,0.7992
pdtb3,explicit,pdtb3_00007,7,305,however,Comparison,0.9448,Comparison.Concession,0.6913
pdtb3,explicit,pdtb3_00007,7,330,and,Expansion,0.5818,Expansion.Conjunction,0.5636
pdtb3,explicit,pdtb3_00007,8,352,if,Contingency,0.9118,Contingency.Condition,0.9195
pdtb3,explicit,pdtb3_00007,10,471,also,Expansion,0.9083,Expansion.Conjunction,0.9195
pdtb3,explicit,pdtb3_00007,10,490,but,Comparison,0.9145,Comparison.Concession,0.8705
pdtb3,explicit,pdtb3_00008,2,92,if,Contingency,0.8519,Contingency.Condition,0.7876
pdtb3,explicit,pdtb3_00008,2,96,or,Expansion,0.9076,Expansion.Disjunction,0.9458
pdtb3,explicit,pdtb3_00008,2,97,if,Contingency,0.8384,Contingency.Condition,0.8508
pdtb3,explicit,pdtb3_00008,2,37-38,not-only,Expansion,0.8156,Expansion.Conjunction,0.7522
pdtb3,explicit,pdtb3_00008,3,110,also,Expansion,0.9015,Expansion.Conjunction,0.9163
pdtb3,explicit,pdtb3_00008,3,113,although,Comparison,0.9565,Comparison.Concession,0.942
pdtb3,explicit,pdtb3_00008,3,151,moreover,Expansion,0.7905,Expansion.Conjunction,0.7996
pdtb3,explicit,pdtb3_00008,3,166,though,Comparison,0.9644,Comparison.Concession,0.8865
pdtb3,explicit,pdtb3_00008,4,177,while,Comparison,0.8467,Comparison.Concession,0.6777
pdtb3,explicit,pdtb3_00008,4,184,when,Temporal,0.8972,Temporal.Synchronous,0.7626
pdtb3,explicit,pdtb3_00008,5,253,and,Expansion,0.9094,Expansion.Conjunction,0.936
pdtb3,explicit,pdtb3_00008,6,280,also,Expansion,0.9078,Expansion.Conjunction,0.9542
pdtb3,explicit,pdtb3_00008,6,298,but,Comparison,0.8863,Comparison.Concession,0.7708
pdtb3,explicit,pdtb3_00008,8,412-419,either-or,Expansion,0.8592,Expansion.Disjunction,0.7823
pdtb3,explicit,pdtb3_00008,9,479-480,in-addition,Expansion,0.8943,Expansion.Conjunction,0.9087
pdtb3,explicit,pdtb3_00008,10,502,also,Expansion,0.7757,Expansion.Conjunction,0.7142
pdtb3,explicit,pdtb3_00008,10,526,and,Expansion,0.8947,Expansion.Conjunction,0.8525
pdtb3,explicit,pdtb3_00008,10,553,also,Expansion,0.9247,Expansion.Conjunction,0.9339
pdtb3,explicit,pdtb3_00008,12,653,instead,Expansion,0.7722,Expansion.Substitution,0.8402
pdtb3,explicit,pdtb3_00008,14,779-780-781-782,on-the-other-hand,Comparison,0.8195,Comparison.Contrast,0.5728
pdtb3,explicit,pdtb3_00009,1,31,and,Expansion,0.8921,Expansion.Conjunction,0.9089
pdtb3,explicit,pdtb3_00009,1,38,so,Contingency,0.8491,Contingency.Cause,0.8902
pdtb3,explicit,pdtb3_00009,1,43,by,Contingency,0.4637,Expansion.Manner,0.3066
pdtb3,explicit,pdtb3_00009,3,125,after,Temporal,0.8817,Temporal.Asynchronous,0.8833
pdtb3,explicit,pdtb3_00009,5,236,and,Expansion,0.932,Expansion.Conjunction,0.9395
pdtb3,explicit,pdtb3_00009,5,279,with,Expansion,0.8478,Expansion.Level-of-detail,0.7359
pdtb3,explicit,pdtb3_00009,6,397,though,Comparison,0.9033,Comparison.Concession,0.8477
pdtb3,explicit,pdtb3_00009,6,330-331-335,not-only-but,Expansion,0.8744,Expansion.Conjunction,0.7203
pdtb3,explicit,pdtb3_00009,8,468,if,Contingency,0.8882,Contingency.Condition,0.8509
pdtb3,explicit,pdtb3_00009,9,544,but,Comparison,0.9112,Comparison.Contrast,0.5107
pdtb3,explicit,pdtb3_00009,9,565,and,Expansion,0.9167,Expansion.Conjunction,0.91
pdtb3,explicit,pdtb3_00009,10,597,and,Expansion,0.8726,Expansion.Conjunction,0.8871
pdtb3,explicit,pdtb3_00009,11,622,but,Comparison,0.8432,Comparison.Concession,0.4884
pdtb3,explicit,pdtb3_00009,11,655,and,Expansion,0.8378,Expansion.Conjunction,0.8455
pdtb3,explicit,pdtb3_00009,12,714,and,Expansion,0.8833,Expansion.Conjunction,0.8792
pdtb3,explicit,pdtb3_00009,13,746,and,Expansion,0.9282,Expansion.Conjunction,0.9328
pdtb3,explicit,pdtb3_00009,13,765,but,Comparison,0.908,Comparison.Concession,0.8072
pdtb3,explicit,pdtb3_00009,13,772,if,Contingency,0.9045,Contingency.Condition,0.8582
pdtb3,explicit,pdtb3_00009,13,779,because,Contingency,0.9219,Contingency.Cause,0.8826
pdtb3,explicit,pdtb3_00009,15,902,and,Expansion,0.9147,Expansion.Conjunction,0.8925
pdtb3,explicit,pdtb3_00010,4,208,if,Contingency,0.9312,Contingency.Condition,0.9364
pdtb3,explicit,pdtb3_00010,4,213,and,Expansion,0.8824,Expansion.Conjunction,0.9073
pdtb3,explicit,pdtb3_00010,5,244,by,Contingency,0.5723,Contingency.Cause,0.5449
pdtb3,explicit,pdtb3_00010,6,296,and,Expansion,0.8842,Expansion.Conjunction,0.9027
pdtb3,explicit,pdtb3_00010,6,307,also,Expansion,0.9089,Expansion.Conjunction,0.8905
pdtb3,explicit,pdtb3_00011,1,13,because,Contingency,0.9312,Contingency.Cause,0.8875
pdtb3,explicit,pdtb3_00011,2,48,but,Comparison,0.9328,Comparison.Concession,0.7945
pdtb3,explicit,pdtb3_00011,2,114,or,Expansion,0.8896,Expansion.Disjunction,0.9756
pdtb3,explicit,pdtb3_00011,4,178,and,Expansion,0.9072,Expansion.Conjunction,0.8675
pdtb3,explicit,pdtb3_00011,5,197,but,Comparison,0.8834,Comparison.Concession,0.6871
pdtb3,explicit,pdtb3_00011,5,208,instead,Expansion,0.6454,Expansion.Substitution,0.8341
pdtb3,explicit,pdtb3_00011,5,217,by,Expansion,0.5467,Expansion.Manner,0.492
pdtb3,explicit,pdtb3_00011,5,223,and,Expansion,0.9253,Expansion.Conjunction,0.9191
pdtb3,explicit,pdtb3_00011,6,240,if,Contingency,0.8872,Contingency.Condition,0.9249
pdtb3,explicit,pdtb3_00011,7,288-289-300,not-only-but,Expansion,0.7891,Expansion.Conjunction,0.7829
pdtb3,explicit,pdtb3_00011,8,384,and,Expansion,0.8696,Expansion.Conjunction,0.8961
pdtb3,explicit,pdtb3_00011,9,459,by,Expansion,0.4056,Expansion.Manner,0.3262
pdtb3,explicit,pdtb3_00011,10,539,while,Comparison,0.7296,Comparison.Contrast,0.6365
pdtb3,explicit,pdtb3_00011,12,614,but,Comparison,0.8138,Comparison.Concession,0.6498
pdtb3,explicit,pdtb3_00011,12,640,and,Expansion,0.9409,Expansion.Conjunction,0.9412
pdtb3,explicit,pdtb3_00011,12,654,as,Temporal,0.709,Temporal.Synchronous,0.7294
pdtb3,explicit,pdtb3_00011,13,674,but,Comparison,0.7988,Comparison.Concession,0.518
pdtb3,explicit,pdtb3_00011,13,728-729-730,as-well-as,Expansion,0.9128,Expansion.Conjunction,0.9188
pdtb3,explicit,pdtb3_00011,14,789,as,Temporal,0.4514,Temporal.Synchronous,0.3995
pdtb3,explicit,pdtb3_00011,14,854,so,Contingency,0.9567,Contingency.Cause,0.9583
pdtb3,explicit,pdtb3_00011,16,936,by,Expansion,0.5679,Expansion.Manner,0.3729
pdtb3,explicit,pdtb3_00011,16,996,and,Expansion,0.8738,Expansion.Conjunction,0.8365
pdtb3,explicit,pdtb3_00011,16,1014,as,Temporal,0.6103,Temporal.Synchronous,0.5568
pdtb3,explicit,pdtb3_00011,17,1095,and,Expansion,0.9415,Expansion.Conjunction,0.9406
pdtb3,explicit,pdtb3_00011,18,1105,still,Comparison,0.9485,Comparison.Concession,0.5942
pdtb3,explicit,pdtb3_00011,18,1113-1114,primarily-because,Contingency,0.9613,Contingency.Cause,0.9721
pdtb3,explicit,pdtb3_00013,1,2,while,Temporal,0.5381,Temporal.Synchronous,0.7063
pdtb3,explicit,pdtb3_00013,2,43,but,Comparison,0.9486,Comparison.Concession,0.7183
pdtb3,explicit,pdtb3_00013,2,50,also,Expansion,0.9464,Expansion.Conjunction,0.9429
pdtb3,explicit,pdtb3_00013,5,194,also,Expansion,0.9128,Expansion.Conjunction,0.905
pdtb3,explicit,pdtb3_00013,5,214,so,Contingency,0.7561,Contingency.Cause,0.7547
pdtb3,explicit,pdtb3_00013,5,234,indeed,Expansion,0.7636,Expansion.Conjunction,0.7035
pdtb3,explicit,pdtb3_00013,6,301,but,Comparison,0.8562,Comparison.Concession,0.5601
pdtb3,explicit,pdtb3_00013,7,362-363,in-addition,Expansion,0.8494,Expansion.Conjunction,0.8467
pdtb3,explicit,pdtb3_00013,9,442,while,Comparison,0.8603,Comparison.Concession,0.7152
pdtb3,explicit,pdtb3_00013,9,461,as,Contingency,0.3613,Contingency.Cause,0.283
pdtb3,explicit,pdtb3_00013,9,464,also,Expansion,0.818,Expansion.Conjunction,0.766
pdtb3,explicit,pdtb3_00013,10,501,if,Contingency,0.8511,Contingency.Condition,0.8843
pdtb3,explicit,pdtb3_00013,17,935,but,Comparison,0.9021,Comparison.Concession,0.8624
pdtb3,explicit,pdtb3_00013,17,946,and,Expansion,0.8945,Expansion.Conjunction,0.8845
pdtb3,explicit,pdtb3_00013,19,1052,and,Expansion,0.824,Expansion.Conjunction,0.7066
pdtb3,explicit,pdtb3_00014,2,39,and,Expansion,0.92,Expansion.Conjunction,0.9103
pdtb3,explicit,pdtb3_00014,4,112,if,Contingency,0.9411,Contingency.Condition,0.9779
pdtb3,explicit,pdtb3_00015,1,29,by,Expansion,0.6289,Expansion.Manner,0.5268
pdtb3,explicit,pdtb3_00015,1,55,because,Contingency,0.9083,Contingency.Cause,0.8546
pdtb3,explicit,pdtb3_00015,2,115,but,Comparison,0.9678,Comparison.Concession,0.8529
pdtb3,explicit,pdtb3_00015,2,120,and,Expansion,0.9112,Expansion.Conjunction,0.9064
pdtb3,explicit,pdtb3_00015,3,179,but,Comparison,0.9189,Comparison.Concession,0.807
pdtb3,explicit,pdtb3_00015,4,215,but,Comparison,0.8426,Comparison.Concession,0.8455
pdtb3,explicit,pdtb3_00015,5,234,if,Contingency,0.9403,Contingency.Condition,0.9525
pdtb3,explicit,pdtb3_00017,2,35,if,Contingency,0.8865,Contingency.Condition,0.8788
pdtb3,explicit,pdtb3_00017,2,56,however,Comparison,0.902,Comparison.Concession,0.8649
pdtb3,explicit,pdtb3_00017,3,119,and,Expansion,0.9114,Expansion.Conjunction,0.9065
pdtb3,explicit,pdtb3_00017,4,124,but,Comparison,0.8897,Comparison.Concession,0.8197
pdtb3,explicit,pdtb3_00017,4,132,unless,Contingency,0.8989,Contingency.Condition,0.8843
pdtb3,explicit,pdtb3_00017,4,158,before,Temporal,0.9007,Temporal.Asynchronous,0.896
pdtb3,explicit,pdtb3_00017,5,197,unless,Contingency,0.7926,Contingency.Condition,0.8181
pdtb3,explicit,pdtb3_00017,7,250,but,Comparison,0.9328,Comparison.Concession,0.841
pdtb3,explicit,pdtb3_00017,7,254,still,Comparison,0.9422,Comparison.Concession,0.6385
pdtb3,explicit,pdtb3_00017,7,264,until,Temporal,0.7979,Temporal.Asynchronous,0.781
pdtb3,explicit,pdtb3_00018,7,85,but,Comparison,0.9096,Comparison.Concession,0.6704
pdtb3,explicit,pdtb3_00018,9,170-171-172-173,at-the-same-time,Temporal,0.7306,Temporal.Synchronous,0.9409
pdtb3,explicit,pdtb3_00018,12,316,then,Temporal,0.7755,Temporal.Asynchronous,0.7882
pdtb3,explicit,pdtb3_00018,12,358,and,Expansion,0.8736,Expansion.Conjunction,0.8672
pdtb3,explicit,pdtb3_00019,2,50,and,Expansion,0.9236,Expansion.Conjunction,0.9188
pdtb3,explicit,pdtb3_00019,3,82,and,Expansion,0.9146,Expansion.Conjunction,0.8381
pdtb3,explicit,pdtb3_00019,3,84,for,Contingency,0.889,Contingency.Cause,0.8693
pdtb3,explicit,pdtb3_00019,3,94,also,Expansion,0.9755,Expansion.Conjunction,0.9805
pdtb3,explicit,pdtb3_00019,4,161,and,Expansion,0.9368,Expansion.Conjunction,0.9226
pdtb3,explicit,pdtb3_00019,4,178,also,Expansion,0.9046,Expansion.Conjunction,0.9263
pdtb3,explicit,pdtb3_00019,4,214,also,Expansion,0.945,Expansion.Conjunction,0.9377
pdtb3,explicit,pdtb3_00019,5,247,and,Expansion,0.9639,Expansion.Conjunction,0.9696
pdtb3,explicit,pdtb3_00019,5,253,for,Contingency,0.8555,Contingency.Cause,0.8374
pdtb3,explicit,pdtb3_00019,5,283,also,Expansion,0.9138,Expansion.Conjunction,0.9091
pdtb3,explicit,pdtb3_00019,6,316,and,Expansion,0.9338,Expansion.Conjunction,0.9529
pdtb3,explicit,pdtb3_00019,6,328,while,Comparison,0.8845,Comparison.Concession,0.8757
pdtb3,explicit,pdtb3_00019,6,407,without,Expansion,0.704,Expansion.Manner,0.6702
pdtb3,explicit,pdtb3_00019,7,465,also,Expansion,0.9128,Expansion.Conjunction,0.904
pdtb3,explicit,pdtb3_00019,7,509,and,Expansion,0.9173,Expansion.Conjunction,0.9081
pdtb3,explicit,pdtb3_00019,7,523,but,Comparison,0.8404,Comparison.Concession,0.7709
pdtb3,explicit,pdtb3_00019,10,695,and,Expansion,0.8938,Expansion.Conjunction,0.8849
pdtb3,explicit,pdtb3_00019,11,733,and,Expansion,0.8347,Expansion.Conjunction,0.812
pdtb3,explicit,pdtb3_00019,13,838,and,Expansion,0.8707,Expansion.Conjunction,0.8593
pdtb3,explicit,pdtb3_00019,13,846,or,Expansion,0.9597,Expansion.Disjunction,0.8076
pdtb3,explicit,pdtb3_00019,13,866,or,Expansion,0.8542,Expansion.Disjunction,0.3771
pdtb3,explicit,pdtb3_00019,14,1039,and,Expansion,0.919,Expansion.Conjunction,0.9236
pdtb3,explicit,pdtb3_00019,14,1060,and,Expansion,0.8765,Expansion.Conjunction,0.8748
pdtb3,explicit,pdtb3_00019,15,1079,and,Expansion,0.9367,Expansion.Conjunction,0.9514
pdtb3,explicit,pdtb3_00019,15,1080,by,Expansion,0.4993,Contingency.Cause,0.5233
pdtb3,explicit,pdtb3_00019,18,1347,and,Expansion,0.8863,Expansion.Conjunction,0.9044
pdtb3,explicit,pdtb3_00019,18,1365,and,Expansion,0.9363,Expansion.Conjunction,0.9433
pdtb3,explicit,pdtb3_00019,18,1402,because,Contingency,0.8669,Contingency.Cause,0.9065
pdtb3,explicit,pdtb3_00019,18,1431,but,Comparison,0.7721,Comparison.Concession,0.7077
pdtb3,explicit,pdtb3_00019,18,1442-1443,so-that,Contingency,0.9141,Contingency.Purpose,0.8845
pdtb3,explicit,pdtb3_00019,19,1455,or,Expansion,0.8479,Expansion.Disjunction,0.8753
pdtb3,explicit,pdtb3_00019,19,1461,and,Expansion,0.8871,Expansion.Conjunction,0.7529
pdtb3,explicit,pdtb3_00019,19,1465,without,Expansion,0.761,Expansion.Manner,0.4525
pdtb3,explicit,pdtb3_00020,2,53,or,Expansion,0.9256,Expansion.Disjunction,0.9783
pdtb3,explicit,pdtb3_00020,2,75,and,Expansion,0.9156,Expansion.Conjunction,0.9094
pdtb3,explicit,pdtb3_00020,2,83,however,Comparison,0.9138,Comparison.Concession,0.8922
pdtb3,explicit,pdtb3_00020,3,128,and,Expansion,0.8667,Expansion.Conjunction,0.8517
pdtb3,explicit,pdtb3_00020,3,139,and,Expansion,0.8557,Expansion.Conjunction,0.8098
pdtb3,explicit,pdtb3_00020,3,142,also,Expansion,0.9227,Expansion.Conjunction,0.9371
pdtb3,explicit,pdtb3_00020,4,176,until,Temporal,0.9022,Temporal.Asynchronous,0.9598
pdtb3,explicit,pdtb3_00020,6,293,before,Temporal,0.8114,Temporal.Asynchronous,0.8288
pdtb3,explicit,pdtb3_00020,7,318,while,Comparison,0.3968,Comparison.Contrast,0.5044
pdtb3,explicit,pdtb3_00020,7,326,and,Expansion,0.9137,Expansion.Conjunction,0.8649
pdtb3,explicit,pdtb3_00020,8,369,because,Contingency,0.8332,Contingency.Cause,0.8171
pdtb3,explicit,pdtb3_00020,8,394,however,Comparison,0.9026,Comparison.Concession,0.7345
pdtb3,explicit,pdtb3_00020,9,436,and,Expansion,0.9368,Expansion.Conjunction,0.9489
pdtb3,explicit,pdtb3_00020,9,445,also,Expansion,0.8452,Expansion.Conjunction,0.8006
pdtb3,explicit,pdtb3_00020,9,453,because,Contingency,0.9076,Contingency.Cause,0.8754
pdtb3,explicit,pdtb3_00020,9,465,without,Contingency,0.4835,Contingency.Condition,0.448
pdtb3,explicit,pdtb3_00020,9,473,unless,Contingency,0.7914,Contingency.Condition,0.8469
pdtb3,explicit,pdtb3_00020,11,514,if,Contingency,0.8129,Contingency.Condition,0.8771
pdtb3,explicit,pdtb3_00020,11,535,but,Comparison,0.8561,Comparison.Concession,0.6715
pdtb3,explicit,pdtb3_00020,12,570,although,Comparison,0.9255,Comparison.Concession,0.827
pdtb3,explicit,pdtb3_00020,12,623,and,Expansion,0.8673,Expansion.Conjunction,0.8898
pdtb3,explicit,pdtb3_00020,12,631,if,Contingency,0.8416,Contingency.Condition,0.8723
